root,geom,btag,horizon,scheme,model,n,ic_pearson_log,ic_spearman,lam_E2,lam_E4,ic_corrected_E2,ic_corrected_E4,r2_oos,r2_corrected_E2,r2_corrected_E4,ic_ir,ic_ir_n_blocks,ic_ir_block_len_windows,hit_rate,qlike_mean
ES,RTH,B0,1h,S-B_q0.90,M6_PARK,1091,0.4842925036223355,0.4150906698230193,0.9308850207198344,0.9763634147783378,0.501949152933734,0.49011951809094567,-2.229853181980747,-2.3954120351581625,-2.2838352484632853,1.3922555865831288,17,63,0.4761467889908257,1.5247705869594443
ES,RTH,B0,1h,S-B_q0.90,M6_GK,1091,0.4889980227098253,0.4110719559874027,0.9308850207198344,0.9763634147783378,0.5068262288793921,0.49488165405274187,-2.1126370025695076,-2.269492961586006,-2.1637814061776743,1.3160413093629162,17,63,0.46422018348623856,1.4306205268799181
ES,RTH,B0,1h,S-C_q0.90,M1_EWMA,1091,0.5471698040609226,0.4524462537017301,0.9308850207198344,0.9763634147783378,0.5671188746573661,0.5537533591256857,0.2567515507586635,0.2758144615541485,0.262967197328828,1.080538176181404,17,63,0.518348623853211,0.3486170767695138
ES,RTH,B0,1h,S-C_q0.90,M2_HAR,1091,0.7086459003705974,0.6155216280284603,0.9308850207198344,0.9763634147783378,0.7344821709203504,0.7171723381818275,0.47062957034844943,0.5055721811749868,0.48202294680950913,3.3166637699438826,17,63,0.5266055045871559,0.19942967009288484
ES,RTH,B0,1h,S-C_q0.90,M3_HARJ,1091,-0.04135609036096566,0.16227216880307582,0.9308850207198344,0.9763634147783378,-0.042863877450239944,-0.04185368744350572,-0.291002612708926,-0.3126085458802416,-0.29804743633802777,0.8545597367765724,17,63,0.4926605504587156,1.2104917549312673
ES,RTH,B0,1h,S-C_q0.90,M4_HARQ,1091,-0.0341527131130704,0.15860428776608568,0.9308850207198344,0.9763634147783378,-0.03539787481588408,-0.034563639055478435,-0.31639971335605876,-0.3398912930314351,-0.3240593702785253,0.8588872957466971,17,63,0.4972477064220184,1.2439222349591872
ES,RTH,B0,1h,S-C_q0.90,M5_RGARCH,1091,0.6819284276199287,0.5913909634122552,0.9308850207198344,0.9763634147783378,0.7067906152687139,0.690133400409259,0.011707819819077314,0.012577084772536029,0.011991252070557479,3.4359369976330583,17,63,0.5119266055045871,0.6401214489775326
ES,RTH,B0,1h,S-C_q0.90,M6_PARK,1091,0.6419329345669699,0.570330907201991,0.9308850207198344,0.9763634147783378,0.6653369406630972,0.649656681000419,0.20739439433192575,0.22279270770900567,0.21241516344506842,2.918284241900241,17,63,0.5522935779816514,0.33198662641718546
ES,RTH,B0,1h,S-C_q0.90,M6_GK,1091,0.6480492569817964,0.5823744373421044,0.9308850207198344,0.9763634147783378,0.6716762559162317,0.6558465950957676,0.22840020287750984,0.24535812457363707,0.23392949737814908,2.8229826740900847,17,63,0.5541284403669725,0.3331324437593967
ES,RTH,B0,30min,S-A,M1_EWMA,22312,0.7844464995352398,0.7704395707494259,0.7917703994735505,0.9989807345567924,0.8815839982049264,0.7848465850107165,0.591317740573566,0.746829814510285,0.5919210652604927,1.2540241012135422,354,63,0.47048541078391826,0.3538766955412168
ES,RTH,B0,30min,S-A,M2_HAR,22312,0.8533149021029303,0.838381325826304,0.7917703994735505,0.9989807345567924,0.9589803301683958,0.8537501120229712,0.6793195345434021,0.8579754118050925,0.6800126479363878,4.207915589497312,354,63,0.4152660122809377,0.23278706714883426
ES,RTH,B0,30min,S-A,M3_HARJ,22312,0.3906270776840799,0.3371141216382057,0.7917703994735505,0.9989807345567924,0.4389981740703367,0.3908263063379166,-0.21466810248836632,-0.27112418275689454,-0.21488712951366967,0.6624227925851054,354,63,0.3864013266998342,0.536433025904411
ES,RTH,B0,30min,S-A,M4_HARQ,22312,0.3359439992087352,0.26438082096716076,0.7917703994735505,0.9989807345567924,0.3775437256343889,0.33611533825446566,-0.3519466917721825,-0.4445059982113406,-0.3523057848841571,0.5307847612534662,354,63,0.3846533100264444,0.5783475617181855
ES,RTH,B0,30min,S-A,M5_RGARCH,22312,0.8302182300883169,0.8301741156455555,0.7917703994735505,0.9989807345567924,0.9330236123145531,0.8306416601826969,0.4043903601860356,0.5107419530395623,0.4048029618563639,4.529948166740557,354,63,0.412307830218278,0.8735748844805451
ES,RTH,B0,30min,S-A,M6_PARK,22312,0.8118096366213492,0.7984456773368798,0.7917703994735505,0.9989807345567924,0.9123354947188299,0.8122236779162707,0.5048105918098289,0.637571942756989,0.5053256527852793,3.7951563944637607,354,63,0.45112276455560035,0.6253251869520996
ES,RTH,B0,30min,S-A,M6_GK,22312,0.8184018369869033,0.8065201027409011,0.7917703994735505,0.9989807345567924,0.9197440029583036,0.8188192404532657,0.5514248578212413,0.6964454066328882,0.5519874795842648,3.942477462729473,354,63,0.4595042803998028,0.5615281223517258
ES,RTH,B0,30min,S-B_q0.80,M1_EWMA,4463,0.5489813767998588,0.4837242162627786,0.7917703994735505,0.9989807345567924,0.6169613828170613,0.5492613697315565,-0.511514919702492,-0.6460394579572551,-0.5120368211399298,0.739716629586849,70,63,0.4791573285522187,0.679655976436297
ES,RTH,B0,30min,S-B_q0.80,M2_HAR,4463,0.6663745425641411,0.588549767414974,0.7917703994735505,0.9989807345567924,0.7488912677712619,0.6667144086682862,-0.005172625044700396,-0.006532986138582199,-0.005177902701992829,1.9068436777800006,70,63,0.4511429852084267,0.41473113573539877
ES,RTH,B0,30min,S-B_q0.80,M3_HARJ,4463,0.507129413066976,0.544958352574318,0.7917703994735505,0.9989807345567924,0.5699269176977418,0.5073880605495963,-0.24413417167456997,-0.3083396043056108,-0.24438326308953545,1.385165225807868,70,63,0.4444195428059166,0.6010009254498825
ES,RTH,B0,30min,S-B_q0.80,M4_HARQ,4463,0.5040407912734028,0.5434986203353275,0.7917703994735505,0.9989807345567924,0.5664558338808923,0.5042978634889788,-0.24259779348484733,-0.3063991703227994,-0.24284531732484133,1.4221049468725906,70,63,0.44643657552666965,0.5994343117012779
