cell,t,converged,om,beta,gamma,xi,phi,tau1,tau2,log_sigma_u,persistence
ES/GLOBEX/B1/1day,563,True,0.08419161037745826,0.2336533041076726,0.786465157484256,-1.3483535781342386,0.8502998956923333,-0.13466381057023424,0.053849060426707146,-1.7897729592748934,0.90238454548219
ES/GLOBEX/B1/1day,626,True,-0.08838726404157862,0.2526620873571608,0.7553657741330413,-1.2718319293634663,0.8563601283202968,-0.14172565490354733,0.05390439657080062,-1.7902090035220097,0.8995272186224924
ES/GLOBEX/B1/1day,689,True,0.41482679412671125,0.2403020757478393,0.803733181260282,-1.6792073040979045,0.8186773934947889,-0.15467738300190378,0.04647742310890029,-1.7870307204187923,0.8983002616472817
ES/GLOBEX/B1/1day,752,True,0.13887941410754942,0.2652545720688416,0.7559665712992729,-1.3111934904182503,0.8550540863830874,-0.14179003271756613,0.050496065398262215,-1.719220927260276,0.9116468780272966
ES/GLOBEX/B1/1day,815,True,0.17267959549404982,0.26381027210930313,0.7598949751389142,-1.3736114064429035,0.8490355610873757,-0.14599807592338057,0.04985058619174064,-1.7488588533386213,0.9089881286938486
ES/GLOBEX/B1/1day,878,True,0.325277951159087,0.2578809418402489,0.775765064933012,-1.4999491078831717,0.8380790415676117,-0.14874571379560514,0.0523661271010262,-1.7288318564849718,0.9080333839409437
ES/GLOBEX/B1/1day,941,True,0.547338204028507,0.24947762584847744,0.8002945923897429,-1.7211802890770818,0.8172146642484661,-0.14910274759545666,0.05411725065478499,-1.7273027561830459,0.9034901024681242
ES/GLOBEX/B1/1day,1004,True,0.504368057537312,0.25524799957641076,0.790196694588046,-1.716493350332959,0.8186348127793888,-0.1526436895502432,0.05509000298853445,-1.7113644975920939,0.9021305227093876
ES/GLOBEX/B1/1day,1067,True,0.5794405572341187,0.2507775636487163,0.799577787099282,-1.3730080785712317,0.8524585970445093,-0.1592659043866973,0.055793592913129075,-1.6859615446311267,0.9323845222673236
ES/GLOBEX/B1/1day,1130,True,0.699004580729854,0.2456348628218447,0.8143059761568572,-1.4645298819604728,0.8428366764022387,-0.1570366416933443,0.05488602342073029,-1.6962874413668088,0.9319618053403709
ES/GLOBEX/B1/1day,1193,True,0.5544109432587652,0.2616842426102107,0.7845104394834919,-1.3631558281491927,0.854474664344257,-0.15835983527935504,0.05732771825026095,-1.6640315933350993,0.9320285370624329
ES/GLOBEX/B1/1day,1256,True,0.5512276855240614,0.25861019674580044,0.7870751112450112,-1.3995794559922388,0.8511083181186722,-0.16662215282772846,0.057868133517891565,-1.640490248417282,0.9284963709106087
ES/GLOBEX/B1/1day,1319,True,0.49855078807795394,0.26387243265771737,0.7770190781666761,-1.3908703080668245,0.8526215496225283,-0.17224703001538938,0.05755663782260789,-1.6282220235080684,0.9263756431704573
ES/GLOBEX/B1/1day,1382,True,0.623622835060694,0.2549590329499941,0.795616020914212,-1.5167111890838687,0.840433709948979,-0.17777853496747617,0.058729678678994625,-1.6183693649795512,0.9236215571017699
ES/GLOBEX/B1/1day,1445,True,0.6090505126945873,0.26580507932014263,0.7826753586709625,-1.5292064298212138,0.8394263164315472,-0.1758750683921339,0.06250926557350754,-1.6017243968989157,0.9228033726110487
ES/GLOBEX/B1/1day,1508,True,0.48464887308777616,0.2652686080897769,0.7735491161846701,-1.4106049450688651,0.8516056382208983,-0.17757639920552087,0.061622927533903304,-1.5888684747191943,0.9240273968734347
ES/GLOBEX/B1/1day,1571,True,0.6422760284961199,0.26769157603789684,0.7818747394882613,-1.5009016327048388,0.8431681847634276,-0.17680814727553634,0.059966512986623935,-1.5919122262880603,0.9269434808445919
ES/GLOBEX/B1/1day,1634,True,0.6036273840818667,0.27923568320741776,0.7662540967526144,-1.46685474797225,0.8468894468648427,-0.1732021630974679,0.05922071938928665,-1.5728672334302198,0.928168191364159
ES/GLOBEX/B1/1day,1697,True,0.5288094753737821,0.28795953855405737,0.7506237703655977,-1.3889184640437438,0.8556416459900171,-0.1665511028633281,0.06520788010884797,-1.5534365677924655,0.93022449694891
ES/GLOBEX/B1/1day,1760,True,0.4500936983426069,0.30291232689404346,0.7290930914728455,-1.3374885677482675,0.8609726453941728,-0.1634700299258712,0.06458426851211274,-1.5301936223903156,0.9306415345980349
ES/GLOBEX/B1/1day,1823,True,0.4381712747190944,0.3049760879463285,0.7262473080073402,-1.3493960606356787,0.8596993015712713,-0.16358888941262764,0.06481170017542023,-1.5204019556763788,0.9293303914082547
ES/GLOBEX/B1/1day,1886,True,0.4100398755433653,0.3111577924142049,0.7175976878425336,-1.336330607311734,0.8614556970986289,-0.1632111224602294,0.06443888435619792,-1.5171791582459617,0.929336408830959
ES/GLOBEX/B1/1day,1949,True,0.32797803298679407,0.3162406510384252,0.7059332119439424,-1.2765217399285236,0.8684334098945901,-0.15836873665184215,0.06619673843250848,-1.5228190696409711,0.9292966374447436
ES/RTH/B0/1day,500,True,-0.7278596768539808,0.2774468256731369,0.6781199118531915,-0.7547791301637686,0.923587907582598,-0.14445611031210562,0.07652176444794037,-1.7217148366190629,0.9037501761517219
ES/RTH/B0/1day,563,True,-1.1627180194599946,0.27144408425134164,0.6508638915333378,-0.28122104118859914,0.9709537308467574,-0.14183941860269605,0.08509115618182553,-1.7121117476688703,0.9034028080090752
ES/RTH/B0/1day,626,True,-1.2333335892210964,0.2938053818697703,0.6269028849426755,-0.30948548389849095,0.9672787366073123,-0.14556829637678226,0.08551233829717339,-1.7060939421391992,0.9001952123926007
ES/RTH/B0/1day,689,True,-0.6560475332719562,0.27695333661190147,0.6800032122421044,-0.8077231011015438,0.921406873462075,-0.14951832233206672,0.07880744903700021,-1.6847627974761887,0.9035129703480667
ES/RTH/B0/1day,752,True,-0.43269363153197477,0.27082027855531154,0.7004216319192429,-0.8991172738492984,0.9128635444322902,-0.14332380730987393,0.07887882047889777,-1.6766355964501285,0.9102096520661606
ES/RTH/B0/1day,815,True,-0.5683130006968327,0.2812322054259979,0.6811301703690305,-0.789732173437595,0.923071838927642,-0.15000443330470742,0.07888165870797748,-1.676456859104582,0.909964284337637
ES/RTH/B0/1day,878,True,-0.6886036128835479,0.28778929882445836,0.66534992865463,-0.7194788935091432,0.9318496871007732,-0.148668231853744,0.08478961165368087,-1.6654736511463697,0.9077954216537971
ES/RTH/B0/1day,941,True,-0.7780007679593337,0.3093152816041509,0.6391986976242549,-0.6874792972507371,0.9354509777666018,-0.1519874543441917,0.08602919484571883,-1.6362673469741862,0.9072543282838985
ES/RTH/B0/1day,1004,True,-0.5948505965487381,0.29755748812059213,0.6611471864870012,-0.49987125681493483,0.953767006137628,-0.15754925195764055,0.08355954158778195,-1.5773607127500413,0.9281378607926153
ES/RTH/B0/1day,1067,True,-0.5936881315058263,0.30193995830843506,0.6561039092624955,-0.45991858693955223,0.9585061983471022,-0.160423487439403,0.08278563829606961,-1.5737280697366578,0.9308196220963016
ES/RTH/B0/1day,1130,True,-0.5669456907438071,0.2965852962291079,0.6615377372457314,-0.5230753564519832,0.9539144024328032,-0.15829679747263664,0.08374531490262441,-1.55255718843121,0.9276356715406185
ES/RTH/B0/1day,1193,True,-0.7235372177259863,0.3101263868612604,0.6369386102532466,-0.3964358253047933,0.9681566566069566,-0.1619478182828515,0.08662756896156544,-1.5411602611298403,0.926782742227925
ES/RTH/B0/1day,1256,True,-0.7919042060309769,0.3117082820833288,0.6311666938536258,-0.383014658036012,0.9690650840276553,-0.1674828477026552,0.08724842540191016,-1.5081002854541063,0.9233498872980501
ES/RTH/B0/1day,1319,True,-0.6999339500090307,0.31903830147305107,0.6307476713485347,-0.518471628954917,0.9556552314259112,-0.1721575990073542,0.08561110151693754,-1.4687730193655186,0.9218156133069897
ES/RTH/B0/1day,1382,True,-0.6683998639164686,0.31206901924619845,0.6394417326493084,-0.5870106283778163,0.9489389944061151,-0.1735155318399419,0.0869316470281575,-1.4578414349239817,0.918860214007737
ES/RTH/B0/1day,1445,True,-0.5911001627701922,0.3023619729262073,0.6529543075913607,-0.6556861093922317,0.9428265186225053,-0.17075400974470972,0.08696210375921404,-1.452249025060344,0.9179846095721385
ES/RTH/B0/1day,1508,True,-0.2925176275591029,0.30294599365516733,0.6709481941547528,-0.912482944708628,0.9195470243110075,-0.16785930166093002,0.0868686493209071,-1.4489889991919291,0.9199144090570144
ES/RTH/B0/1day,1571,True,-0.24517844509739267,0.30813102571331796,0.6689753756514192,-0.8849703468010357,0.9219132344730707,-0.1644060967758375,0.08542853722102384,-1.4411253431668645,0.9248682780629554
ES/RTH/B0/1day,1634,True,-0.21096376565369013,0.3182238330997905,0.6599690437106958,-0.8848981518071766,0.9235813646462586,-0.16265540585073188,0.08595156182387781,-1.4502830131885125,0.9277589431144012
ES/RTH/B0/1day,1697,True,-0.2484932637098404,0.3328080580199094,0.643108796159698,-0.8433024960246749,0.9277957236389585,-0.15496142399163504,0.08780149140672494,-1.4406193522180275,0.9294816489314758
ES/RTH/B0/1day,1760,True,-0.263030543188879,0.33168430934202736,0.642825627698073,-0.8489639114704146,0.9277884138659009,-0.1572154188326116,0.0886553874524534,-1.4509759698899902,0.9280904788563746
ES/RTH/B0/1day,1823,True,-0.286021075884413,0.3359043282669305,0.6372182969536784,-0.8349222324107615,0.9293070940770725,-0.15768892641821586,0.08652321304267145,-1.4645859643674135,0.9280758121016944
ES/RTH/B0/1day,1886,True,-0.2935147426653292,0.3374526003336725,0.6354992136966535,-0.8313792460879176,0.9293684700100919,-0.15639446151810038,0.0866581852590851,-1.4857543102921038,0.9280655322595479
ES/RTH/B1/1day,500,True,-1.5049216997989134,0.29349210755376065,0.611993451733503,-0.09623100171062193,0.9849689109310099,-0.1352309091583227,0.07674879240624355,-1.7090092912789232,0.8962866312046186
ES/RTH/B1/1day,563,True,-1.1579915926077966,0.27149299600715515,0.6499402669670018,-0.29579303449224514,0.9714269931021733,-0.1442186975387896,0.0849598234837452,-1.6983607293184049,0.9028625152429335
ES/RTH/B1/1day,626,True,-1.2302229646323368,0.2939966976882449,0.625805546796357,-0.3226471925792191,0.9678383972294747,-0.14764951560716705,0.08537574727003436,-1.6923603090121864,0.8996753350769461
ES/RTH/B1/1day,689,True,-0.6603512929883297,0.2776863863300858,0.6778068667455439,-0.8144625841915497,0.9225526290545696,-0.15135385892814074,0.07898152177580565,-1.6712728832705852,0.9029988932374277
ES/RTH/B1/1day,752,True,-0.44262594227251195,0.27268306733032144,0.6966725591647243,-0.9027435251344182,0.9143382829741706,-0.14475198048989396,0.0792751871092805,-1.6636419744214064,0.9096774588722167
ES/RTH/B1/1day,815,True,-0.5757333807612643,0.2828537680017721,0.6778589851475558,-0.7942975845757239,0.9244464976926037,-0.15132829521517646,0.07921179824232888,-1.663935089400208,0.9094981327508928
ES/RTH/B1/1day,878,True,-0.6947353066395344,0.28930424303470637,0.6622971664406274,-0.723289348648825,0.933333864164937,-0.15001651512198927,0.0851292898437744,-1.6545591274142635,0.9074486166142256
ES/RTH/B1/1day,941,True,-0.7824827722730916,0.3107117631718269,0.6364379468165161,-0.694358197054256,0.9366431549234325,-0.15370577928471313,0.0863115422332196,-1.624772134025304,0.9068270095910403
ES/RTH/B1/1day,1004,True,-0.5935297409783766,0.29726834682519976,0.660209524572758,-0.507581490127686,0.9549921666037462,-0.16026078845581276,0.08363698241193156,-1.5682390383623919,0.9277632711093672
ES/RTH/B1/1day,1067,True,-0.5947692280226136,0.30254272655352343,0.6541562823328302,-0.4660157237327064,0.9599227014839409,-0.16314819080794923,0.08276845795845565,-1.563004592426839,0.9304821922831453
ES/RTH/B1/1day,1130,True,-0.5803430663985794,0.2944192122985685,0.6612274294146836,-0.5174279478505835,0.9566122070802399,-0.16059807506473137,0.08372806126563553,-1.542769152267424,0.9269574429329425
ES/RTH/B1/1day,1193,True,-0.7470083442165014,0.3085051453770137,0.6353919032136615,-0.3791464690681452,0.972137995454715,-0.16374078546913823,0.08660931863670988,-1.5319102946951373,0.9261937564952988
ES/RTH/B1/1day,1256,True,-0.7990260711831685,0.310910487597469,0.6299591792618757,-0.3822353448193514,0.9714450585149048,-0.16917510480454145,0.08726624568448321,-1.498971628066617,0.9228812193575232
ES/RTH/B1/1day,1319,True,-0.7237058701786705,0.31767135479852104,0.6289841159594965,-0.5012518858292891,0.9596351448960149,-0.17380132277562615,0.08571933621968292,-1.4600991493878512,0.9212666180546043
ES/RTH/B1/1day,1382,True,-0.6894928118337514,0.310504942140824,0.6380157869820369,-0.5727249928379292,0.9526197454588357,-0.1750274673919287,0.08712758865969969,-1.4498728088345403,0.9182913787343707
ES/RTH/B1/1day,1445,True,-0.6142409673477434,0.3008507488418417,0.6512763918935593,-0.6404588761556153,0.9466346330825037,-0.17205431908424218,0.08729838741643431,-1.4435893258896642,0.9173715371172981
ES/RTH/B1/1day,1508,True,-0.31874858008749085,0.3019964009815787,0.6685405800676828,-0.8953323110693996,0.9235254852301561,-0.16923795494480556,0.08717315913407103,-1.4395154818619564,0.9194106645846354
