root,geom,btag,horizon,scheme,model,n,lam_hat,ic_pearson_log,ic_corrected,ic_spearman,r2_oos,r2_corrected,ic_ir,hit_rate,qlike_mean,m5_nonconv
ES,GLOBEX,B0,1h,S-B_q0.90,M6_GK,4100,0.999987620119632,-0.054224941357664515,-0.0542252770099245,0.47971449809813377,-1582.4238435669422,-1582.4434340273444,1.1312990446599633,0.4996340570870944,4.2396736173431256e+293,0
ES,GLOBEX,B0,1h,S-C_q0.90,M1_EWMA,4100,0.999987620119632,,,0.31278155249721207,,,0.6018449595275779,0.4652354232739693,inf,0
ES,GLOBEX,B0,1h,S-C_q0.90,M2_HAR,4100,0.999987620119632,,,0.5549225704842135,,,2.4232311722865583,0.4964625518419127,inf,0
ES,GLOBEX,B0,1h,S-C_q0.90,M3_HARJ,4100,0.999987620119632,,,0.5594971250039377,,,2.250452798725337,0.4940229324225421,inf,0
ES,GLOBEX,B0,1h,S-C_q0.90,M4_HARQ,4100,0.999987620119632,,,0.5952432694826328,,,1.6955711175300772,0.49841424737740914,inf,0
ES,GLOBEX,B0,1h,S-C_q0.90,M5_RGARCH,4100,0.999987620119632,,,-0.03927185402584669,,,1.1928477356359024,0.4996340570870944,inf,0
ES,GLOBEX,B0,1h,S-C_q0.90,M6_PARK,4100,0.999987620119632,,,0.5304439607298134,,,1.9993457069964986,0.5193949743839961,,0
ES,GLOBEX,B0,1h,S-C_q0.90,M6_GK,4100,0.999987620119632,,,0.5357852049135838,,,1.8202691530154942,0.5135398877775067,inf,0
ES,GLOBEX,B0,30min,S-A,M1_EWMA,21604,0.999988104947512,,,0.565801439135977,,,0.8263516058833766,0.46637041151691894,inf,0
ES,GLOBEX,B0,30min,S-A,M2_HAR,21604,0.999988104947512,,,0.7790240588354919,,,8.307085837264253,0.3940193491644679,inf,0
ES,GLOBEX,B0,30min,S-A,M3_HARJ,21604,0.999988104947512,,,0.7754162052157528,,,8.028936721066653,0.3960098134518354,inf,0
ES,GLOBEX,B0,30min,S-A,M4_HARQ,21604,0.999988104947512,,,0.8148364604992323,,,8.554168752687794,0.3941582187659121,inf,0
ES,GLOBEX,B0,30min,S-A,M5_RGARCH,21604,0.999988104947512,,,0.5110707343644669,,,6.810220886631177,0.3938341896958756,inf,0
ES,GLOBEX,B0,30min,S-A,M6_PARK,21604,0.999988104947512,,,0.8055498554894122,,,7.171604884523245,0.43119011248437716,,0
ES,GLOBEX,B0,30min,S-A,M6_GK,21604,0.999988104947512,,,0.8070800757301364,,,7.293229356567328,0.4380873026894413,inf,0
ES,GLOBEX,B0,30min,S-B_q0.80,M1_EWMA,4321,0.999988104947512,0.26749956638579847,0.26750115736068336,0.2879942807653325,-2.0168347077199993,-2.0168586983600774,0.4750655906866597,0.46273148148148147,1.6822443363827992,0
ES,GLOBEX,B0,30min,S-B_q0.80,M2_HAR,4321,0.999988104947512,0.4721042133037822,0.47210702118103065,0.4728484503034295,-0.5365865561112793,-0.5365929389124523,2.1512876195444934,0.4511574074074074,0.7180096136585677,0
ES,GLOBEX,B0,30min,S-B_q0.80,M3_HARJ,4321,0.999988104947512,0.4725966878421438,0.47259949864842365,0.47316616867245254,-0.5493329033931791,-0.5493394378146256,2.188583487776382,0.45578703703703705,0.7213098853455716,0
ES,GLOBEX,B0,30min,S-B_q0.80,M4_HARQ,4321,0.999988104947512,0.4676357932599844,0.46763857456095026,0.4776619484002505,-0.5268882238182837,-0.5268944912559128,2.0496167095370477,0.4527777777777778,0.7543886994032666,0
ES,GLOBEX,B0,30min,S-B_q0.80,M5_RGARCH,4321,0.999988104947512,0.024796166460914208,0.024796313938080673,0.16209377494262225,-231494.12846915252,-231496.88213671633,1.545158258558468,0.45393518518518516,1.2159457132024163e+113,0
ES,GLOBEX,B0,30min,S-B_q0.80,M6_PARK,4321,0.999988104947512,,,0.39512130102020226,-inf,-inf,1.483324384341597,0.47199074074074077,,0
ES,GLOBEX,B0,30min,S-B_q0.80,M6_GK,4321,0.999988104947512,0.02715824306900216,0.027158404594806576,0.39193299889714905,-265.5683452579384,-265.57150424492073,1.3473606255940338,0.4724537037037037,3.325976028725258e+291,0
ES,GLOBEX,B0,30min,S-C_q0.80,M1_EWMA,4321,0.999988104947512,0.17183599686915496,0.17183701887737365,0.1831472408525319,-0.21557274888240063,-0.21557531316206582,0.6339410573105168,0.46064814814814814,0.8109154420253559,0
ES,GLOBEX,B0,30min,S-C_q0.80,M2_HAR,4321,0.999988104947512,0.5471487359043045,0.5471519901148024,0.5457497176702057,0.23298912455546006,0.23299189600629233,3.4302033996812953,0.46574074074074073,0.3512010571768341,0
ES,GLOBEX,B0,30min,S-C_q0.80,M3_HARJ,4321,0.999988104947512,0.5323238060609677,0.5323269720990198,0.526485887901099,0.22095855235773,0.22096118070257226,3.4184298906355273,0.46805555555555556,0.35549373438994936,0
ES,GLOBEX,B0,30min,S-C_q0.80,M4_HARQ,4321,0.999988104947512,0.5996357870240349,0.5996393534054318,0.6172315687017651,0.2640852628180418,0.2640884041634708,3.416396783697237,0.4650462962962963,0.32712910815087776,0
ES,GLOBEX,B0,30min,S-C_q0.80,M5_RGARCH,4321,0.999988104947512,0.18368885086287579,0.18368994336688357,0.2155473290007563,-98951.27869704859,-98952.45574170345,2.571391922997212,0.46620370370370373,306.93127476808115,0
ES,GLOBEX,B0,30min,S-C_q0.80,M6_PARK,4321,0.999988104947512,0.5758663373011463,0.575869762311856,0.5523461521324228,-0.043169855364571186,-0.04317036887837492,2.7630496934074427,0.4863425925925926,0.8885244154498819,0
ES,GLOBEX,B0,30min,S-C_q0.80,M6_GK,4321,0.999988104947512,0.5726413964034777,0.5726448022335956,0.5472254266685729,-0.06818830474758886,-0.06818911586070113,2.603329069155155,0.4858796296296296,1.0036236366766043,0
ES,GLOBEX,B0,30min,S-B_q0.90,M1_EWMA,2161,0.999988104947512,0.1608586629441884,0.16085961966384302,0.18533842799277353,-4.322404260766455,-4.322455676603606,0.22932239064352442,0.43796296296296294,2.696102073299811,0
ES,GLOBEX,B0,30min,S-B_q0.90,M2_HAR,2161,0.999988104947512,0.3462479786399044,0.34625003797721626,0.3592557617305899,-1.9258462858479612,-1.9258691941631108,1.6950964981039702,0.45694444444444443,1.222350508614194,0
ES,GLOBEX,B0,30min,S-B_q0.90,M3_HARJ,2161,0.999988104947512,0.3491126939556863,0.34911477033111965,0.36419322263607534,-1.9496993980502664,-1.9497225901028128,1.7653208642779,0.4634259259259259,1.2269648636641124,0
ES,GLOBEX,B0,30min,S-B_q0.90,M4_HARQ,2161,0.999988104947512,0.331012089048753,0.3310140577694033,0.3546873820565078,-1.8329310906554732,-1.8329528937263522,1.5885203751410286,0.4597222222222222,1.2800881564069615,0
ES,GLOBEX,B0,30min,S-B_q0.90,M5_RGARCH,2161,0.999988104947512,0.00896687753407803,0.008966930865293274,0.07271655453726102,-294604.06187330344,-294607.5662457673,1.0969294719119256,0.4597222222222222,2.431328749073411e+113,0
ES,GLOBEX,B0,30min,S-B_q0.90,M6_PARK,2161,0.999988104947512,,,0.2545802667489945,-inf,-inf,0.9952411384368389,0.46435185185185185,,0
ES,GLOBEX,B0,30min,S-B_q0.90,M6_GK,2161,0.999988104947512,0.017101199651499324,0.01710130136224045,0.2567246738772517,-673.8660333185142,-673.8740490856983,0.9562638087921452,0.47453703703703703,6.650412966275724e+291,0
ES,GLOBEX,B0,30min,S-C_q0.90,M1_EWMA,2161,0.999988104947512,0.11663450543584218,0.11663519912881286,0.14641948112687708,-0.36489089698438515,-0.36489523743238705,0.6569854923954345,0.44722222222222224,0.9908827754965192,0
ES,GLOBEX,B0,30min,S-C_q0.90,M2_HAR,2161,0.999988104947512,0.48663336271729246,0.48663625700780927,0.49869687765658977,0.20919101682431673,0.20919350519204113,3.1205452366608695,0.4791666666666667,0.35009301798361414,0
ES,GLOBEX,B0,30min,S-C_q0.90,M3_HARJ,2161,0.999988104947512,0.4712483913568897,0.47125119414406924,0.48280075611306095,0.19710233514801268,0.19710467971852355,3.147282575695335,0.487962962962963,0.35606884172320064,0
ES,GLOBEX,B0,30min,S-C_q0.90,M4_HARQ,2161,0.999988104947512,0.5223680395874591,0.5223711464128006,0.5408374027777004,0.20062910649509225,0.20063149301723243,3.1129687685426117,0.4810185185185185,0.3270129940431659,0
ES,GLOBEX,B0,30min,S-C_q0.90,M5_RGARCH,2161,0.999988104947512,0.06843942555088153,0.06843983259979253,0.10179386002024601,-114944.42667471788,-114945.79396097032,1.607691308870488,0.4810185185185185,307.0852884163459,0
ES,GLOBEX,B0,30min,S-C_q0.90,M6_PARK,2161,0.999988104947512,0.45794698713409643,0.45794971081011954,0.4439196029717579,-0.17257057091632255,-0.17257262367673917,2.344087400456586,0.4981481481481482,0.744607292857383,0
ES,GLOBEX,B0,30min,S-C_q0.90,M6_GK,2161,0.999988104947512,0.45439117536917917,0.4543938778967298,0.44034157933586493,-0.16479797562394083,-0.1647999359278287,2.139607386884488,0.4976851851851852,0.8518110494045582,0
ES,GLOBEX,B1,1day,S-A,M1_EWMA,1453,0.998068635425598,0.706634093737584,0.707317467808265,0.7063463218715778,0.4509953885483833,0.4518681106095165,1.2232064371030495,0.5241046831955923,0.291824641313708,0
ES,GLOBEX,B1,1day,S-A,M2_HAR,1453,0.998068635425598,0.8387609886513355,0.8395721404429386,0.834696797978839,0.6818708595279057,0.683190349165858,4.136221885683153,0.4015151515151515,0.16300011449789378,0
ES,GLOBEX,B1,1day,S-A,M3_HARJ,1453,0.998068635425598,0.016016750551096658,0.016032240083968318,0.8173732577608738,-312.9597540150473,-313.56536304899964,2.9814554218046223,0.41460055096418735,1.1954598724352534e+293,0
ES,GLOBEX,B1,1day,S-A,M4_HARQ,1453,0.998068635425598,0.0021116234488705874,0.002113665564761667,0.8166999626131651,-1878.080475146458,-1881.7147523582923,1.4906861938489828,0.40426997245179064,1.7497188373322817e+294,0
ES,GLOBEX,B1,1day,S-A,M5_RGARCH,1453,0.998068635425598,0.8355751818252952,0.836383252676142,0.8307960946156909,0.673827939887731,0.6751318656561092,3.7941621919414734,0.4097796143250689,0.16095388934502758,0
ES,GLOBEX,B1,1day,S-A,M6_PARK,1453,0.998068635425598,0.7563942279442796,0.7571257242125332,0.7456197740869135,0.23042286788005872,0.23086875962373213,3.1477598367873916,0.5144628099173554,0.668994443298953,0
ES,GLOBEX,B1,1day,S-A,M6_GK,1453,0.998068635425598,0.767919604565006,0.7686622468331586,0.7612781394724828,0.2940299851290096,0.2945989631300545,3.44104296117551,0.48829201101928377,0.6001245129990296,0
ES,GLOBEX,B1,1day,S-B_q0.80,M1_EWMA,291,0.998068635425598,0.4646823145454076,0.4651317010775302,0.30081276266258905,-0.7134784011873356,-0.7148590546411601,2.508887734008109,0.5310344827586206,0.5491155028338288,0
ES,GLOBEX,B1,1day,S-B_q0.80,M2_HAR,291,0.998068635425598,0.7009026622771058,0.7015804935758165,0.49955879989676116,-0.019930788780563535,-0.019969356889032605,2.4318375291798238,0.44482758620689655,0.3134484707807159,0
ES,GLOBEX,B1,1day,S-B_q0.80,M3_HARJ,291,0.998068635425598,0.7171071110229686,0.7178006133743511,0.5152998066705949,-0.0156861751309898,-0.015716529479258584,2.3801878681017468,0.4586206896551724,0.3112405670177216,0
ES,GLOBEX,B1,1day,S-B_q0.80,M4_HARQ,291,0.998068635425598,-0.13328381979318987,-0.13341271635690677,0.442739244254814,-7839.389012147493,-7854.559029204048,0.27290522714020987,0.44482758620689655,8.291067981246539e+294,0
ES,GLOBEX,B1,1day,S-B_q0.80,M5_RGARCH,291,0.998068635425598,0.6839823199658094,0.6846437878830968,0.5168186842886988,0.1848799065728981,0.1852376680428008,2.635707197082909,0.4689655172413793,0.23717008327406974,0
ES,GLOBEX,B1,1day,S-B_q0.80,M6_PARK,291,0.998068635425598,0.6136955506859466,0.6142890454385318,0.5011643592128524,-0.8107797947812254,-0.8123487363526772,2.86819227412557,0.5517241379310345,0.6995619923570978,0
ES,GLOBEX,B1,1day,S-B_q0.80,M6_GK,291,0.998068635425598,0.6051975768293322,0.6057828533328428,0.49794544896736775,-0.7877269048333688,-0.7892512367122578,2.746196812411136,0.5241379310344828,0.6851411806092751,0
ES,GLOBEX,B1,1day,S-C_q0.80,M1_EWMA,291,0.998068635425598,0.49617910856022135,0.4966589551175961,0.34884172798504015,0.11539127440658514,0.11561456828806149,1.8449657574195428,0.5620689655172414,0.40759266096960706,0
ES,GLOBEX,B1,1day,S-C_q0.80,M2_HAR,291,0.998068635425598,0.7199671015676321,0.720663369768268,0.577328353193831,0.5010475053026908,0.5020170833131464,2.855480275466514,0.42758620689655175,0.18350322301404215,0
ES,GLOBEX,B1,1day,S-C_q0.80,M3_HARJ,291,0.998068635425598,0.04348416173906897,0.04352621454812691,0.5720675532873304,-2351.92362164828,-2356.4748336624857,2.497838158450493,0.44482758620689655,5.969083143121729e+293,0
ES,GLOBEX,B1,1day,S-C_q0.80,M4_HARQ,291,0.998068635425598,-0.1283733568591189,-0.1284975045958631,0.4859172050895348,-4729.076234654645,-4738.227479353727,1.0736114644986963,0.4482758620689655,8.291067981246539e+294,0
ES,GLOBEX,B1,1day,S-C_q0.80,M5_RGARCH,291,0.998068635425598,0.7302540416160173,0.7309602581451559,0.5890396349629169,0.4681267977263325,0.46903267081097394,2.934163170548546,0.4586206896551724,0.1710092984307182,0
ES,GLOBEX,B1,1day,S-C_q0.80,M6_PARK,291,0.998068635425598,0.6346562428782668,0.6352700083673968,0.5432308585908492,0.24485153607684396,0.2453253487646508,2.5443972205205063,0.603448275862069,0.37992924347566115,0
ES,GLOBEX,B1,1day,S-C_q0.80,M6_GK,291,0.998068635425598,0.6152765951234725,0.6158716188778179,0.515242343522491,0.25990658342579787,0.2604095291652644,2.2917944378771624,0.5724137931034483,0.33869628549517145,0
ES,GLOBEX,B1,1day,S-B_q0.90,M1_EWMA,146,0.998068635425598,0.477743959082303,0.4782059773134564,0.2937483732274204,-1.4108085302393003,-1.4135385885938607,,0.5448275862068965,0.8384368347996995,0
ES,GLOBEX,B1,1day,S-B_q0.90,M2_HAR,146,0.998068635425598,0.7175272929205954,0.7182212016228974,0.468747650217385,-0.3722015274603361,-0.37292177536630167,,0.4206896551724138,0.46373118952771236,0
ES,GLOBEX,B1,1day,S-B_q0.90,M3_HARJ,146,0.998068635425598,0.7311714408645915,0.731878544595274,0.484908370528183,-0.360060542161486,-0.36075729602298184,,0.4482758620689655,0.4502162037323164,0
ES,GLOBEX,B1,1day,S-B_q0.90,M4_HARQ,146,0.998068635425598,-0.11284522498378016,-0.11295435572264133,0.39757492560238034,-15363.148271449076,-15392.877529808256,,0.42758620689655175,1.6525347825635223e+295,0
ES,GLOBEX,B1,1day,S-B_q0.90,M5_RGARCH,146,0.998068635425598,0.6958969015096107,0.6965698918204001,0.48743022953158593,-0.03398762498539676,-0.0340533945051822,,0.43448275862068964,0.33637692004035125,0
ES,GLOBEX,B1,1day,S-B_q0.90,M6_PARK,146,0.998068635425598,0.6351636258627805,0.6357778820335499,0.5308378240289976,-0.8619576847170591,-0.8636256607237255,,0.5724137931034483,0.8181314904262776,0
ES,GLOBEX,B1,1day,S-B_q0.90,M6_GK,146,0.998068635425598,0.6166768013044598,0.6172731791748975,0.5072233522601295,-0.9609248674369286,-0.962784355033028,,0.5448275862068965,0.8369006579943875,0
ES,GLOBEX,B1,1day,S-C_q0.90,M1_EWMA,146,0.998068635425598,0.5197440575929831,0.5202466934203474,0.3832627996876597,0.06746437568490182,0.06759492613063986,,0.5586206896551724,0.4959859293741697,0
ES,GLOBEX,B1,1day,S-C_q0.90,M2_HAR,146,0.998068635425598,0.7508338317717601,0.7515599506734237,0.5566656705195069,0.5397581763291607,0.5408026634350614,,0.45517241379310347,0.16507997155331633,0
ES,GLOBEX,B1,1day,S-C_q0.90,M3_HARJ,146,0.998068635425598,0.08807541256785893,0.08816058883340684,0.5713148178496718,-4295.354970946816,-4303.666920777632,,0.4413793103448276,1.1897282155126186e+294,0
ES,GLOBEX,B1,1day,S-C_q0.90,M4_HARQ,146,0.998068635425598,-0.03239446891355539,-0.032425797065261046,0.4517463102387862,-4310.929533137259,-4319.271621333923,,0.47586206896551725,4.068486828457449e+294,0
ES,GLOBEX,B1,1day,S-C_q0.90,M5_RGARCH,146,0.998068635425598,0.7724010672677095,0.7731480434838515,0.5955462581820635,0.5218078770070103,0.5228176284534782,,0.45517241379310347,0.15800939079775594,0
ES,GLOBEX,B1,1day,S-C_q0.90,M6_PARK,146,0.998068635425598,0.6789779743985188,0.6796346026965014,0.5937069206520588,0.36306663316798404,0.36376920412208386,,0.6068965517241379,0.3985705845636076,0
ES,GLOBEX,B1,1day,S-C_q0.90,M6_GK,146,0.998068635425598,0.6540807346948424,0.6547132852867027,0.5730037692923179,0.35626769901851685,0.356957113341806,,0.593103448275862,0.34961395431114356,0
ES,GLOBEX,B1,1h,S-A,M1_EWMA,1403,0.999987714118072,,,0.38583188316172445,,,0.08009591886166625,0.43152639087018546,inf,0
ES,GLOBEX,B1,1h,S-A,M2_HAR,1403,0.999987714118072,,,0.6956138235543056,,,8.720682103677301,0.4843081312410842,inf,0
ES,GLOBEX,B1,1h,S-A,M3_HARJ,1403,0.999987714118072,,,0.6969330035235881,,,8.405083508334894,0.48359486447931527,inf,0
ES,GLOBEX,B1,1h,S-A,M4_HARQ,1403,0.999987714118072,,,0.7133264887258371,,,9.657736925335133,0.48573466476462196,inf,0
ES,GLOBEX,B1,1h,S-A,M5_RGARCH,1403,0.999987714118072,,,0.7189371047760212,,,9.66039177020105,0.4793152639087018,,0
ES,GLOBEX,B1,1h,S-A,M6_PARK,1403,0.999987714118072,,,0.6450859932912066,,,6.829536007985495,0.47218259629101283,,0
ES,GLOBEX,B1,1h,S-A,M6_GK,1403,0.999987714118072,,,0.6537197826543342,,,6.962571201763268,0.4843081312410842,inf,0
ES,GLOBEX,B1,1h,S-B_q0.80,M1_EWMA,281,0.999987714118072,0.41714554426113587,0.41714810678519987,0.3048875596274702,-3.6153504870290103,-3.6153949053439405,0.34717453641035423,0.44285714285714284,1.0856479543873425,0
ES,GLOBEX,B1,1h,S-B_q0.80,M2_HAR,281,0.999987714118072,0.48940957456908013,0.48941258101090657,0.4233236703479756,-0.9605912937055585,-0.9606030955617703,1.221848011923868,0.5035714285714286,0.3999319599536901,0
ES,GLOBEX,B1,1h,S-B_q0.80,M3_HARJ,281,0.999987714118072,0.4967391182504394,0.49674216971763485,0.43768942876613043,-0.9672911874706143,-0.9673030716419411,1.3289737044495369,0.5035714285714286,0.4047697751812922,0
ES,GLOBEX,B1,1h,S-B_q0.80,M4_HARQ,281,0.999987714118072,0.48411627602296314,0.4841192499480695,0.4299419139201072,-0.9898441967052329,-0.9898563579635726,1.1810533476244858,0.5107142857142857,0.4333275986463576,0
ES,GLOBEX,B1,1h,S-B_q0.80,M5_RGARCH,281,0.999987714118072,0.48843203954411474,0.4884350399809459,0.43156659347315807,-1446148.8341660511,-1446166.6015981666,1.1838183450054758,0.5035714285714286,610.864814330447,0
ES,GLOBEX,B1,1h,S-B_q0.80,M6_PARK,281,0.999987714118072,0.3786222929052472,0.3786246187810718,0.331179532055307,-5.305844935460144,-5.305910123245439,0.9395898136019312,0.4785714285714286,2.174767941298408,0
ES,GLOBEX,B1,1h,S-B_q0.80,M6_GK,281,0.999987714118072,0.3683232537894337,0.36832551639828603,0.3151348310960637,-5.649407536438155,-5.64947694524486,0.8396966883316632,0.4785714285714286,2.2027199080282047,0
ES,GLOBEX,B1,1h,S-C_q0.80,M1_EWMA,281,0.999987714118072,,,0.23672253714080252,,,0.432430554479298,0.3964285714285714,inf,0
ES,GLOBEX,B1,1h,S-C_q0.80,M2_HAR,281,0.999987714118072,,,0.43722400308500964,,,3.471356074782115,0.5,inf,0
ES,GLOBEX,B1,1h,S-C_q0.80,M3_HARJ,281,0.999987714118072,,,0.4461343260254013,,,4.7005571248538995,0.49642857142857144,inf,0
ES,GLOBEX,B1,1h,S-C_q0.80,M4_HARQ,281,0.999987714118072,,,0.5288172553610089,,,2.914869173248293,0.5107142857142857,inf,0
ES,GLOBEX,B1,1h,S-C_q0.80,M5_RGARCH,281,0.999987714118072,,,0.5361221171912266,,,3.016254760274044,0.49642857142857144,,0
ES,GLOBEX,B1,1h,S-C_q0.80,M6_PARK,281,0.999987714118072,,,0.3819323825912511,,,1.470060402945228,0.4785714285714286,,0
ES,GLOBEX,B1,1h,S-C_q0.80,M6_GK,281,0.999987714118072,,,0.39874087181417217,,,1.4248812134241977,0.5071428571428571,inf,0
ES,GLOBEX,B1,1h,S-B_q0.90,M1_EWMA,141,0.999987714118072,0.5033778158352622,0.5033809080839607,0.4369108266621002,-6.308289679127688,-6.308367182982057,,0.44285714285714284,1.5225031947594452,0
ES,GLOBEX,B1,1h,S-B_q0.90,M2_HAR,141,0.999987714118072,0.47787985666464905,0.47788279227944647,0.42905518215677035,-1.9473832642731876,-1.9474071898879883,,0.4785714285714286,0.5619015399924272,0
ES,GLOBEX,B1,1h,S-B_q0.90,M3_HARJ,141,0.999987714118072,0.47614939482301516,0.47615231980758965,0.43799820197782435,-1.9356152481611542,-1.9356390291937222,,0.4642857142857143,0.5652953524095916,0
ES,GLOBEX,B1,1h,S-B_q0.90,M4_HARQ,141,0.999987714118072,0.46029307740583275,0.46029590498508793,0.42190590350614315,-1.9339986937321738,-1.9340224549037008,,0.5,0.6046288249648148,0
ES,GLOBEX,B1,1h,S-B_q0.90,M5_RGARCH,141,0.999987714118072,0.4659949136590372,0.46599777626465866,0.4243546384691125,-1849811.3661201394,-1849834.092963392,,0.4857142857142857,623.0846534497009,0
ES,GLOBEX,B1,1h,S-B_q0.90,M6_PARK,141,0.999987714118072,0.3604960414489884,0.3604982559752944,0.31853247142429036,-8.380900562162793,-8.381003530182603,,0.45,2.9989151515613153,0
ES,GLOBEX,B1,1h,S-B_q0.90,M6_GK,141,0.999987714118072,0.3553349087121305,0.35533709153361065,0.2988013185495954,-8.773595668372998,-8.773703461057792,,0.4785714285714286,2.9462988083457344,0
ES,GLOBEX,B1,1h,S-C_q0.90,M1_EWMA,141,0.999987714118072,0.29188703166910607,0.2918888247304318,0.27709662228691295,-0.282032664100869,-0.2820361291634514,,0.4142857142857143,0.627000245489563,0
ES,GLOBEX,B1,1h,S-C_q0.90,M2_HAR,141,0.999987714118072,0.4736341952719142,0.473637104805624,0.4457596643691939,-0.03727708875142488,-0.037277546738962684,,0.4785714285714286,0.2549285452539349,0
ES,GLOBEX,B1,1h,S-C_q0.90,M3_HARJ,141,0.999987714118072,0.4825051192625704,0.48250808329034467,0.47814546855601686,-0.04425045478928258,-0.04425099845182476,,0.4857142857142857,0.2509630926707772,0
ES,GLOBEX,B1,1h,S-C_q0.90,M4_HARQ,141,0.999987714118072,0.48083822332987375,0.48084117711791036,0.4563722762104542,-0.037948501849770055,-0.037948968086311256,,0.4857142857142857,0.25500800497576914,0
ES,GLOBEX,B1,1h,S-C_q0.90,M5_RGARCH,141,0.999987714118072,0.41883395173722904,0.41883652463317605,0.42721863093454343,-644008.3894870883,-644016.3017953319,,0.45714285714285713,638.2351013759976,0
ES,GLOBEX,B1,1h,S-C_q0.90,M6_PARK,141,0.999987714118072,0.25795379497377663,0.2579553795833119,0.2518301297144569,-0.7529218899244854,-0.7529311403475757,,0.4642857142857143,0.815047113511277,0
ES,GLOBEX,B1,1h,S-C_q0.90,M6_GK,141,0.999987714118072,0.26549090758207405,0.2654925384920737,0.2736033220600197,-0.8627262323391176,-0.8627368318219684,,0.4714285714285714,1.0602956789428515,0
ES,GLOBEX,B1,30min,S-A,M1_EWMA,79538,0.999988151495518,,,0.6578764296020414,,,0.8963179589542186,0.45966028389303093,inf,0
ES,GLOBEX,B1,30min,S-A,M2_HAR,79538,0.999988151495518,,,0.7862595810501539,,,5.5740046940871935,0.3897431384135685,inf,0
ES,GLOBEX,B1,30min,S-A,M3_HARJ,79538,0.999988151495518,,,0.7866285786898336,,,5.483990625958392,0.3949356903076556,inf,0
ES,GLOBEX,B1,30min,S-A,M4_HARQ,79538,0.999988151495518,,,0.819276723635206,,,5.221492794121153,0.39005745753548665,inf,0
ES,GLOBEX,B1,30min,S-A,M5_RGARCH,79538,0.999988151495518,,,0.008533571851539412,,,-0.009049086241115365,0.06707570061732275,,0
ES,GLOBEX,B1,30min,S-A,M6_PARK,79538,0.999988151495518,,,0.7976961349518978,,,4.899688462670888,0.4213762148434062,,0
ES,GLOBEX,B1,30min,S-A,M6_GK,79538,0.999988151495518,,,0.7975465081757285,,,4.828402583694755,0.4331066044733897,inf,0
ES,GLOBEX,B1,30min,S-B_q0.80,M1_EWMA,15908,0.999988151495518,0.5225887166687603,0.5225918126436482,0.4479933817214156,-0.8487667009989759,-0.8487767577341941,0.8361552396820874,0.45810020745583707,1.3259180003526063,0
ES,GLOBEX,B1,30min,S-B_q0.80,M2_HAR,15908,0.999988151495518,0.656944140809888,0.6569480327472718,0.5792179752514124,0.03263937820154117,0.03263976493394228,2.1369419035933688,0.4367259696988747,0.5937966914080626,0
ES,GLOBEX,B1,30min,S-B_q0.80,M3_HARJ,15908,0.999988151495518,0.6555872805784901,0.6555911644774202,0.57814670795268,0.0317110364533435,0.03171141218615292,2.0798489449347914,0.4382347394228956,0.5970995508369459,0
ES,GLOBEX,B1,30min,S-B_q0.80,M4_HARQ,15908,0.999988151495518,0.008756140351595224,0.008756192225640298,0.5848506149427268,-186.63372478934517,-186.6359361460711,1.8660383037151167,0.43678883510404226,2.3517534463572787e+292,0
ES,GLOBEX,B1,30min,S-B_q0.80,M5_RGARCH,15908,0.999988151495518,,,0.008068938924386152,-inf,-inf,-0.4882238500819073,0.0683975608222795,,0
ES,GLOBEX,B1,30min,S-B_q0.80,M6_PARK,15908,0.999988151495518,,,0.5100696121812323,-inf,-inf,1.7643292888373892,0.46558119067077386,,0
ES,GLOBEX,B1,30min,S-B_q0.80,M6_GK,15908,0.999988151495518,-0.02831157436554244,-0.028311742091940803,0.521235517243015,-468.1484000667496,-468.1539469908888,1.4683232578977337,0.46834726849814545,1.098171122264147e+293,0
ES,GLOBEX,B1,30min,S-C_q0.80,M1_EWMA,15908,0.999988151495518,,,0.3851709413741771,,,1.0204080608340966,0.47400515496322376,inf,0
ES,GLOBEX,B1,30min,S-C_q0.80,M2_HAR,15908,0.999988151495518,,,0.6146925678284859,,,3.9983186855914994,0.44647010749984284,inf,0
ES,GLOBEX,B1,30min,S-C_q0.80,M3_HARJ,15908,0.999988151495518,,,0.6169116233686492,,,3.93750742948565,0.44772741560319357,inf,0
ES,GLOBEX,B1,30min,S-C_q0.80,M4_HARQ,15908,0.999988151495518,,,0.6819471404326,,,3.2444165565635066,0.44628151128434024,inf,0
ES,GLOBEX,B1,30min,S-C_q0.80,M5_RGARCH,15908,0.999988151495518,,,0.03326702776011371,,,-0.07949711772108131,0.06343119381404413,,0
ES,GLOBEX,B1,30min,S-C_q0.80,M6_PARK,15908,0.999988151495518,,,0.633414438627086,,,3.0541940579924867,0.4818004652039982,,0
ES,GLOBEX,B1,30min,S-C_q0.80,M6_GK,15908,0.999988151495518,,,0.6422134952349741,,,3.139331611655342,0.481423272772993,inf,0
ES,GLOBEX,B1,30min,S-B_q0.90,M1_EWMA,7954,0.999988151495518,0.5051473504992043,0.5051503431461214,0.41704366985688945,-1.681659569704332,-1.6816794950913667,0.6184782921616151,0.4671193260404879,1.8360809590703597,0
ES,GLOBEX,B1,30min,S-B_q0.90,M2_HAR,7954,0.999988151495518,0.6140358882838803,0.6140395260196939,0.5324540881981128,-0.5768984876019683,-0.5769053230672743,1.7270796699492976,0.44561800578398086,0.9168459197975636,0
