arm,grid,seed_index,M,lam_true,var_log_rv,trv_over_rv,estimator,lam
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E1_a_exp_L1-5,0.015868290479959066
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E1_a_exp_L1-10,0.022621491289927572
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E1_d_model_L1-5,0.017309395883164023
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E1_d_model_L1-10,0.05163913941141376
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E2,0.6647597061332634
A0,RTH_1day,2,5,0.6799751878763618,1.5194245868692482,0.9465840844760388,E4,0.8515164881099125
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E1_a_exp_L1-5,0.024594388738654126
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E1_a_exp_L1-10,0.035098456958655995
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E1_d_model_L1-5,0.02688815328576579
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E1_d_model_L1-10,0.06157676904665882
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E2,0.7148985557239811
A0,RTH_1day,2,6,0.7323457464581429,1.4107694677235778,0.9633180745546979,E4,0.844218851403661
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E1_a_exp_L1-5,0.016419852204310977
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E1_a_exp_L1-10,0.01976276803197076
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E1_d_model_L1-5,0.01790117266503953
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E1_d_model_L1-10,0.024597937235974882
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E2,0.8198924757724576
A0,RTH_1day,2,10,0.8103820061910922,1.2749185088356385,0.9627353900381662,E4,0.8768271970823757
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E1_a_exp_L1-5,0.016297649984685917
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E1_a_exp_L1-10,0.017545606094664556
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E1_d_model_L1-5,0.01768506663938417
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E1_d_model_L1-10,0.029131143646595546
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E2,0.8632575020425153
A0,RTH_1day,2,13,0.8532990668713194,1.2107959085301407,0.9683707548916353,E4,0.897753145351163
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E1_a_exp_L1-5,0.014878544789283892
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E1_a_exp_L1-10,0.018569259950879567
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E1_d_model_L1-5,0.016263933959540223
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E1_d_model_L1-10,0.03605992414256801
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E2,0.9259304227417796
