root,geom,sample,corrected,naive,rel_rmse_diff_pct
ES,GLOBEX,insample,0.745094065653575,0.5807136055299486,28.306631454521533
ES,GLOBEX,pseudo_oos,0.7751277548024809,0.5858007419040278,32.319353554091386
ES,RTH,insample,0.695913572993086,0.6136841685171788,13.399303533378566
ES,RTH,pseudo_oos,0.6576544756436026,0.5550714303112122,18.48105301958616
NQ,GLOBEX,insample,0.5911310966338812,0.5845783307347983,1.120938898102209
NQ,GLOBEX,pseudo_oos,0.6055505106695155,0.5892253300807112,2.77061758131954
NQ,RTH,insample,0.5955387797403033,0.5899731643608336,0.9433675488442674
NQ,RTH,pseudo_oos,0.5287059882382115,0.5150353879907247,2.65430309571912
