root,geom,kappa,seed_index,seed,b,c,A,rmse,cond,corr_cb,corr_Ab,first_share
ES,RTH,40.0,1,4046787860,-1.1121077391923821,1.062693539697927,2.654603561627911,0.0057670310659875094,87.00421325253855,-0.7057007783484105,-0.9776592035332328,0.0867279562488279
ES,RTH,40.0,2,3954825361,-1.201759215335161,1.011451751897339,3.1561466821918995,0.0039310838856385895,106.07433803245225,-0.6829075738840029,-0.9804502418599658,0.08880664736232555
ES,RTH,40.0,3,1703738159,-1.036339011397479,1.1084941282611782,2.3553872197411496,0.004354262410924634,73.85260945188419,-0.7279198324557162,-0.9748887863146144,0.08790810076301486
ES,RTH,40.0,4,2453079911,-0.9456798185133051,1.0684493132876842,2.0416908972702843,0.004987789176636263,60.88528442883603,-0.7581610157721876,-0.9709110370802626,0.08743537790097754
ES,RTH,80.0,0,3453991003,-1.1643532053809835,1.0175670174144447,3.315577429692733,0.007002417420411226,98.60777968146859,-0.6919749147114352,-0.97934190816987,0.14727348418677397
ES,RTH,80.0,1,2510978917,-1.0093502696580277,1.0385420971123616,2.205368797111674,0.003598808505926056,69.62126420913397,-0.7365094632161852,-0.9737901329839218,0.13793341415382335
ES,RTH,80.0,2,4242375568,-1.4259140629057336,1.0912501894371087,4.6548029269270605,0.016523318961275665,174.79179601184217,-0.6399802479035795,-0.9857771319922266,0.14484706265366204
ES,RTH,80.0,3,1592090588,-1.3332465880248208,1.0510616307484093,3.936758441859366,0.011457406754296757,142.00458992964198,-0.6555903584183037,-0.9838146290002986,0.14087598527519904
ES,RTH,80.0,4,3511751562,-1.304535237942799,1.0991080734678358,4.148759807586975,0.010348628188093083,134.31669037486705,-0.6609927196525208,-0.9831435614949329,0.1417085075446285
ES,RTH,160.0,0,681902563,-1.2845067624255078,1.118823874855742,3.8431366696252978,0.010896243601034876,127.97443612290203,-0.6649411917732457,-0.9826553096546958,0.22578125352870881
ES,RTH,160.0,1,1734796709,-1.133851584755181,1.1516986859916585,3.1019471084622032,0.010574123643515052,92.08190195085962,-0.6998279983530333,-0.9783805986084868,0.2176717576468312
ES,RTH,160.0,2,1874165750,-1.0969052555755185,1.1267523545208065,2.8342953829781212,0.017633580439216274,84.71867547907975,-0.7099416340887199,-0.9771362078801185,0.2188300908924265
ES,RTH,160.0,3,2505291147,-1.0773048235200107,1.1184848989666643,2.476772838444503,0.01250544257987291,80.61203683555411,-0.7155582757320098,-0.9764400365781981,0.22740955152665054
ES,RTH,160.0,4,2161153349,-1.1745109732140129,1.1541863448781386,2.985531277031499,0.011174119040385937,99.82902146114988,-0.6894507991975941,-0.9796504671270871,0.23062080087704157
ES,RTH,320.0,0,3491713147,-1.2509956268563893,1.2451869495453272,3.730614012016542,0.012577669477857017,119.08041478335365,-0.6718828253465967,-0.9818007205942597,0.31672674871882045
ES,RTH,320.0,1,4269740355,-1.0991791816778564,1.2675252871225984,2.7034969497076764,0.014258337658783647,84.80117958697895,-0.7092960031067281,-0.977215965128841,0.3143699997277408
ES,RTH,320.0,2,1849930078,-1.0902901945160361,1.25215740134453,2.593484940572659,0.003932890460820291,83.03150276838034,-0.711815540493834,-0.976904429520268,0.3192083289651656
ES,RTH,320.0,3,3123615671,-1.382524427669458,1.2166644027991793,4.599366313618403,0.007733470269389717,159.40662917504915,-0.6469536423692577,-0.9848958586222224,0.31877674000126344
ES,RTH,320.0,4,4191236680,-1.1391485568992408,1.2739864133298795,3.275458878582839,0.006660012141355191,93.5992274713864,-0.6984379502004711,-0.9785509804581836,0.3206273347928492
ES,RTH,640.0,0,1329764494,-1.1569205019238074,1.4816581372134934,2.9694390371997113,0.008344101599000174,96.19977177494664,-0.6938498755417793,-0.9791126216377734,0.437890596005447
ES,RTH,640.0,1,3201320661,-1.0161694898788696,1.5021031405742653,2.2034357102446434,0.0038774673401142145,70.60804086549015,-0.7343045320768448,-0.9740740828605164,0.4322378940954353
ES,RTH,640.0,2,372765493,-1.0959552731703714,1.4265474815193762,2.4722867226150047,0.006932784806977065,83.81091544806947,-0.7102043432801577,-0.9771037418811689,0.4370306692730219
ES,RTH,640.0,3,1040724447,-1.1432829085382905,1.4454443930911147,2.804721664887154,0.0016428747662117647,93.15580202067298,-0.6973577002531958,-0.9786832997689893,0.43386566292678785
ES,RTH,640.0,4,366412383,-0.9991436186545712,1.4590106918750183,2.329620319895727,0.008609373913446747,68.39881805800117,-0.7398497587892718,-0.9733571809887167,0.42093099552692764
ES,RTH,1280.0,0,3615342988,-1.1053271700104872,1.8440559455881687,2.648981304872896,0.01181127914171281,85.774087887462,-0.7075791795287935,-0.9774277910974538,0.5304280436912433
ES,RTH,1280.0,1,3196196590,-1.0932642699773611,1.700977592925772,2.3323934264350985,0.0061380807832707,83.16684497603198,-0.7109665467122263,-0.9770094964424727,0.5337492517978916
ES,RTH,1280.0,2,454519758,-1.1005135159430357,1.716950406602691,2.6199930802595515,0.003771063230480218,84.86432033116967,-0.7089213936121975,-0.9772622090637173,0.5376291138176748
ES,RTH,1280.0,3,3614058793,-1.194322116116798,1.8053968330117263,3.302178867158444,0.007165560501904844,104.80664459449119,-0.684662374421126,-0.9802357140032056,0.5506225476756103
ES,RTH,1280.0,4,125299818,-1.2477736002488626,1.6658660926228324,2.9555803288911773,0.008725122392141592,116.58028065386502,-0.6725771769932319,-0.9817154479369954,0.539586947217181
NQ,RTH,1.0,0,3943537119,-1.1932957567403089,1.011059032750916,3.24787180565346,0.019272163508155856,104.44225718165073,-0.6849067679292816,-0.9802058346624221,0.010503570288891265
NQ,RTH,1.0,1,2267096266,-1.1101864612031611,0.992690684154228,2.701382541065461,0.003194211738625143,86.74955827149869,-0.7062278500731475,-0.9775943038971426,0.010150930766191
NQ,RTH,1.0,2,805829315,-0.9908225970440055,1.0129220534616379,2.4382326088423247,0.005502755182442811,67.5183572780604,-0.7426127117158642,-0.9729963241568845,0.01054568067917218
NQ,RTH,1.0,3,2431853202,-1.1087740160282424,1.0565202405121128,2.9509781747851247,0.008800056901430037,87.10163827763633,-0.7066228664095517,-0.977545648281013,0.01077046824958524
NQ,RTH,1.0,4,484559008,-0.9650594247212329,1.0094587019771828,2.066363334886099,0.0029863909992111646,63.37575362024766,-0.7513676386386838,-0.9718345133032854,0.010642960486076653
NQ,RTH,3.0,0,4259279468,-1.148619109849361,1.0073995035789163,2.8840030079571886,0.018173054915882555,94.36448509527472,-0.6959726638561933,-0.9788528773217663,0.015040326212824313
NQ,RTH,3.0,1,1420945942,-1.2186486536429577,1.0414160719158074,3.5499323978597936,0.010315538998597103,110.90048881869824,-0.6790120390820723,-0.980926766837561,0.01530273217232693
NQ,RTH,3.0,2,213792946,-1.141421141455391,0.9955251718346465,3.2529445627731635,0.008419515320668508,93.95612096001588,-0.6978433763639094,-0.9786238142691239,0.015080402417965643
NQ,RTH,3.0,3,942862579,-1.1445828386453551,0.9904806119007564,3.2144705148638733,0.014377456575452542,94.43908407058927,-0.697020071687251,-0.9787246488822559,0.015156182169587572
NQ,RTH,3.0,4,1128971408,-1.1787756463220884,0.9867015450072557,2.940930667348797,0.012058634088666262,100.63282454356917,-0.6884048272616445,-0.9797783084740118,0.014953912450416334
NQ,RTH,6.0,0,4291886848,-1.2204926620792336,1.0199957819010637,3.2237566116255483,0.0083407251986328,110.47894046269779,-0.6785959365912944,-0.9809776982567102,0.02373432440591467
NQ,RTH,6.0,1,3308275139,-1.0875049141022537,1.0277932249511703,2.896284457947588,0.004548978087278778,83.28969793653691,-0.712610126572464,-0.9768060117434282,0.022218586761445894
NQ,RTH,6.0,2,1760521343,-1.1402759648184337,1.0283270018619457,2.793846829477691,0.00771632809842912,92.5506960055215,-0.6981430565798552,-0.9785871111864008,0.02214386118047304
NQ,RTH,6.0,3,3792583822,-1.2062631713298726,1.0478861561195818,3.8067507700017296,0.012911250930266694,108.96715053931943,-0.6818572497434711,-0.9805786707796786,0.023835554081353388
NQ,RTH,6.0,4,4000031386,-1.1024691933220085,1.0425887514507273,2.59652250970879,0.0022966848949450927,85.1667228233387,-0.7083729098393781,-0.9773299030064126,0.021604556370875425
NQ,RTH,10.0,0,2367150745,-0.991370425109754,1.0342018868169867,2.188250553085769,0.007742483381009166,67.06765870075068,-0.7424278440459736,-0.9730205455351219,0.03168865693317468
NQ,RTH,10.0,1,1027923434,-1.0168740774151779,0.9917608860100985,2.5770092601232015,0.007695700170121907,71.48529162597762,-0.7340820482752686,-0.9741026490328718,0.03207609901581066
NQ,RTH,10.0,2,2474540781,-0.9383882537579777,1.0038885986438846,2.1979035850605375,0.003045788463482829,60.29474949063361,-0.7607609085657779,-0.9705518379693364,0.03091478479196679
NQ,RTH,10.0,3,2781128426,-1.2363289437515619,1.0413098781022596,3.714647150725871,0.0037269655939723167,115.49671870089799,-0.6750633833438423,-0.9814104400563326,0.03068521097434054
NQ,RTH,10.0,4,3250820603,-1.3526926612403165,1.0038752622914313,4.240469999474964,0.007530187745775718,148.75662990806808,-0.652085645383653,-0.9842520653004934,0.03033635299218917
NQ,RTH,20.0,0,2936250182,-1.168274875152464,1.0034749030929275,3.169448255986419,0.007703129986234358,98.9854168450415,-0.6909949054711216,-0.9794617315249381,0.051244179831999984
NQ,RTH,20.0,1,4182717381,-1.2684694813326494,0.9795635671825943,3.6863716640185062,0.008160049850870004,123.34779121607987,-0.6682102950647473,-0.982252302497827,0.05358484216670944
NQ,RTH,20.0,2,1516790230,-1.066388273874513,1.0272036538911313,2.802459948798709,0.011282148644438003,79.57137322287022,-0.7187737702671468,-0.9760393391913399,0.05017785988968642
NQ,RTH,20.0,3,3681371385,-1.30816340872996,1.0341880657911122,3.8721318465187196,0.009152237891426178,134.5398600699079,-0.6602939636100776,-0.9832301533532307,0.052940347762018794
NQ,RTH,20.0,4,6790783,-1.131940865283822,0.9723564465446003,3.1150413720402312,0.007144279776684443,91.76363705205706,-0.7003383104369814,-0.978318011481381,0.05288722670217057
NQ,RTH,40.0,0,2559126662,-1.0697143334293968,1.071975928530838,2.2819770767680634,0.010890393392391111,79.0756537840119,-0.7177884147673788,-0.9761623163336847,0.08663492127806993
NQ,RTH,40.0,1,727724380,-1.244135447832488,1.0069186603535123,3.5325024076326534,0.009965142295339922,116.85181545843294,-0.6733665136241254,-0.9816185767674815,0.08767276673703772
NQ,RTH,40.0,2,1882397659,-0.8616926061584679,1.013001853423349,1.8890614039086602,0.004752181292307376,51.24721608292067,-0.789473032725873,-0.9663099530115379,0.08811244410375828
NQ,RTH,40.0,3,2118571245,-1.0667157443138255,1.0574719068433063,2.6710263677709514,0.013709135695652946,79.27547075084408,-0.7186749296203524,-0.9760516771883188,0.08576616508767146
NQ,RTH,40.0,4,3266397009,-1.2136305049085354,0.972281427143559,3.114262086345038,0.006989695940456669,108.66043113565075,-0.6801577417725028,-0.9807865604050114,0.08810323273752688
NQ,RTH,80.0,0,1113395982,-1.2696649851427533,1.0672181667149694,4.126499964308549,0.012079678194027037,124.99370588781099,-0.6679632576569743,-0.982282731622515,0.14108596933452136
NQ,RTH,80.0,1,489375623,-1.2564002782856662,1.114009918701645,3.15533639500272,0.008520318089930522,119.07077162634107,-0.6707369372122245,-0.9819415100196609,0.14575500306721728
NQ,RTH,80.0,2,535604682,-1.2282882244235938,1.1115930141025516,3.1549251076585443,0.011397552670888652,112.16124424591325,-0.676843861108967,-0.9811922488710784,0.14633639538069085
NQ,RTH,80.0,3,1490152645,-1.0417583851896959,1.0397055085073263,2.7966739935954448,0.00927321392592663,75.75387672354277,-0.7262369864571896,-0.9751018195886859,0.14034496344476244
NQ,RTH,80.0,4,1792959773,-1.106510453498088,1.0765570448084054,2.7645932544691245,0.008987526668277391,86.2296963572898,-0.7072478761935735,-0.9774686433805135,0.14247134693688687
NQ,RTH,160.0,0,2953343891,-1.1414331139649927,1.0924801481161523,2.800522406799157,0.007571028603639479,92.78806189916139,-0.6978404347128789,-0.9786241800319546,0.22492136890352044
NQ,RTH,160.0,1,2719137163,-1.374362944208804,1.1882895356719534,4.276783400319234,0.010933933499451178,155.79611906533557,-0.6483327848410776,-0.9847224577894698,0.2187496659347092
NQ,RTH,160.0,2,3929967125,-1.283144423257111,1.0783226168470175,3.9798769561854703,0.0029740638287491976,128.01210492043924,-0.6652152936417968,-0.9826214740274997,0.2225087601593177
NQ,RTH,160.0,3,143903355,-1.091563027979801,1.0921650295947198,2.7359234605427627,0.005494016633282205,83.55739517427735,-0.7114503940699943,-0.9769496303110546,0.22045677917006418
NQ,RTH,160.0,4,303536605,-1.0659620041806743,1.1109611626636198,2.631717878133349,0.004409565707573629,79.05976411116656,-0.7189013198448532,-0.9760234045904235,0.2256246189636331
NQ,RTH,320.0,0,3960786342,-1.2565088963003737,1.27388166031893,3.258323517912584,0.004799988388215683,119.29045142596452,-0.6707125357120757,-0.9819445132167343,0.31021020528161686
NQ,RTH,320.0,1,1640301903,-1.0385171392194705,1.2225079604977522,2.637445368826822,0.00603905829219315,74.8076122036052,-0.7272416196484064,-0.9749747119287093,0.31427657585608265
NQ,RTH,320.0,2,3226543953,-1.2407369695695147,1.2752137519986966,3.4566367909645948,0.011896562925097446,115.83153775562135,-0.6741009236342862,-0.9815284782705559,0.32122492634882704
NQ,RTH,320.0,3,4154730917,-0.9853573224133433,1.2209102882518863,2.209710427235683,0.010013935928234389,66.28415641728748,-0.7444415435171046,-0.9727560213654971,0.32685576790047044
NQ,RTH,320.0,4,367062020,-1.2831318004020111,1.2635308744580191,3.2551723615540293,0.012573592037730216,126.26101537474709,-0.6652174252837272,-0.9826212011948915,0.3044105728514707
NQ,RTH,640.0,0,2884246129,-1.3052305580801729,1.4662562761253453,3.595242863480406,0.007878454081894887,133.0430659729646,-0.660859693272642,-0.9831600399471025,0.4293555195264147
NQ,RTH,640.0,1,1369661234,-1.126542333201934,1.4774913469737663,2.1711898059746613,0.00381894631385059,89.25909512454062,-0.7017814802809557,-0.9781409452410857,0.4335394592837765
NQ,RTH,640.0,2,1969726544,-0.860218773650949,1.5246689000320224,1.7150191706225137,0.017071362902651214,50.886472453439296,-0.7900525223415394,-0.9662179668702846,0.42780899361592595
NQ,RTH,640.0,3,1766667890,-1.1075728362054253,1.408593064393774,2.1649037963531987,0.008062958099194432,85.66921466392924,-0.7069534813769364,-0.9775049063695739,0.4281046811933948
NQ,RTH,640.0,4,1168258190,-1.1205379664454607,1.460216829520831,2.718060225581401,0.009440811313374065,88.67015914630043,-0.7034000016565718,-0.9779421634997755,0.42529128437361113
NQ,RTH,1280.0,0,3983037231,-0.9977214197698469,1.7880306519724072,1.9147432120451406,0.00677124740412167,67.73077625616841,-0.7403217264354407,-0.9732957106175637,0.5491156363835367
NQ,RTH,1280.0,1,3928060235,-1.3276534074362178,1.7340917760957548,3.4692000581180498,0.00996500639084043,139.32365035458596,-0.6566188904590045,-0.9836865766693952,0.5190172623608169
NQ,RTH,1280.0,2,1780269675,-1.1533989078624276,1.773058229521593,2.677914251686242,0.00831507040185472,94.93412716861444,-0.6947486683659733,-0.9790026659071033,0.5441714374657641
NQ,RTH,1280.0,3,150683450,-0.9107868979473982,1.6704892044556654,1.726793138740493,0.009644180336720461,56.448018005000016,-0.7708186950503272,-0.9691280189213297,0.5528203943996253
NQ,RTH,1280.0,4,3681003973,-1.1713851537565463,1.7778987289685098,2.7173300951835477,0.006996152997857468,98.68850076555213,-0.6902232625404898,-0.9795560621727174,0.5403732615662792
