root,geom,btag,horizon,M,proxy,estimator,lam,var_log_proxy,n_windows,trv_over_rv,trigamma,two_over_M,trimmed
ES,GLOBEX,B0,1day,10,TRV3,E2,0.6318930438038888,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E4,0.8942807846255313,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E4_asS05,0.8942807846255313,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E1_a_exp_L1-5,0.7026859662756607,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E1_a_exp_L1-10,0.6822337737058274,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E1_d_model_L1-5,0.8044589060952823,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E1_d_model_L1-10,0.8589967291641821,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E2,0.7011023332766589,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E4,0.8713142672606985,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,10,RV,E4_asS05,0.8909795947806101,1.7220896850889635,1953,,0.22132295573711533,0.2,True
ES,GLOBEX,B0,1day,12,RV,E1_a_exp_L1-5,0.7266936123752056,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E1_a_exp_L1-10,0.7051621448893021,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E1_d_model_L1-5,0.8186526723327789,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E1_d_model_L1-10,0.8743663163502468,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E2,0.7244037469703767,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E4,0.8820187260680348,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E4_asS05,0.9048571320066028,1.6972763586777508,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E1_a_exp_L1-5,0.680518556244877,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E1_a_exp_L1-10,0.6689015634586706,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E1_d_model_L1-5,0.7674742268505407,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E1_d_model_L1-10,0.8166383589318538,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E2,0.6681581262452918,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E4,0.9048571320066028,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,TRV3,E4_asS05,0.9048571320066028,1.8401532594980745,1953,0.8606464273234318,0.18132295573711532,0.16666666666666666,False
ES,GLOBEX,B0,1day,12,RV,E1_a_exp_L1-5,0.7248047379786092,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E1_a_exp_L1-10,0.6947373057072109,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E1_d_model_L1-5,0.8298897643576866,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E1_d_model_L1-10,0.8879044072879948,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E2,0.7273550181412013,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E4,0.8817051586135649,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,12,RV,E4_asS05,0.9057299608864203,1.7044938740459843,1953,,0.18132295573711532,0.16666666666666666,True
ES,GLOBEX,B0,1day,23,RV,E1_a_exp_L1-5,0.7789721585901574,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E1_a_exp_L1-10,0.7613385653163198,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E1_d_model_L1-5,0.8851643826556049,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E1_d_model_L1-10,0.9439573283845926,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E2,0.7858933084173252,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E4,0.9115912039620961,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E4_asS05,0.9328291585978808,1.5134912872944053,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E1_a_exp_L1-5,0.7597024425046278,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E1_a_exp_L1-10,0.7476303339580972,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E1_d_model_L1-5,0.8707152278370099,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E1_d_model_L1-10,0.9269259734207328,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E2,0.7648484133824119,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E4,0.9328291585978808,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,TRV3,E4_asS05,0.9328291585978808,1.55513518001886,1953,0.8140011147524961,0.09084666127454626,0.08695652173913043,False
ES,GLOBEX,B0,1day,23,RV,E1_a_exp_L1-5,0.7717239145817174,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E1_a_exp_L1-10,0.7613752558655099,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E1_d_model_L1-5,0.8845195657590019,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E1_d_model_L1-10,0.9440065339207159,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E2,0.7869316019473266,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E4,0.9125546457719591,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,23,RV,E4_asS05,0.9328715550102337,1.504491918284771,1953,,0.09084666127454626,0.08695652173913043,True
ES,GLOBEX,B0,1day,46,RV,E1_a_exp_L1-5,0.819118805603915,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E1_a_exp_L1-10,0.7914474837508363,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E1_d_model_L1-5,0.9460569566447833,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E1_d_model_L1-10,1.011476496423329,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E2,0.8239594697245847,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E4,0.9409039728269989,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E4_asS05,0.9602371722077924,1.420051359269385,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E1_a_exp_L1-5,0.8329159304532712,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E1_a_exp_L1-10,0.8190591077785577,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
