root,geom,btag,horizon,proxy,trimmed,estimator,n_grid,n_valid,product_min,product_max,ratio_max_min,cv,elasticity,elasticity_r2,n_used,n_dropped,elasticity_s05grid,elasticity_s05grid_r2,n_used_s05grid
ES,RTH,B1,1h,RV,False,E2,9,6,1.2800657106406579,1.551856346979459,1.2123255346030426,0.06301429761124748,-0.5024190406007196,0.9722695585807813,6,3,,,1
ES,RTH,B1,1h,RV,False,E4,9,9,1.3328710882935448,1.9467343024728887,1.4605570783032467,0.1101338873393209,-0.6423270217870859,0.9941529846360919,9,0,,,1
ES,RTH,B1,1h,RV,False,E4_asS05,9,9,1.3413218602331525,2.2842425200659213,1.70297867185201,0.17273201487797538,2.464866800893817,0.6173768877544311,9,0,,,1
ES,RTH,B1,1h,RV,True,E1_a_exp_L1-10,8,8,1.1734831488124846,1.7549864323809081,1.4955361175461959,0.1244397116111851,-1.3603582955944462,0.43222042091585156,8,0,,,0
ES,RTH,B1,1h,RV,True,E1_a_exp_L1-5,8,8,1.2050443654936756,1.8087381790290542,1.5009722719113838,0.12429986354222587,-1.4056491706268655,0.4426203245311908,8,0,,,0
ES,RTH,B1,1h,RV,True,E1_d_model_L1-10,8,8,1.4114951711088064,2.210662746434391,1.566185128850136,0.14218783249432249,-1.8239980242465508,0.5389424615717483,8,0,,,0
ES,RTH,B1,1h,RV,True,E1_d_model_L1-5,8,8,1.4294829669223625,2.199176089267181,1.538441618511864,0.1349378044187498,-1.8775889513221755,0.540933523073141,8,0,,,0
ES,RTH,B1,1h,RV,True,E2,8,4,1.3902560252799705,1.569774072516019,1.1291258904631591,0.043124808813154766,-0.568634806978707,0.9824387008696306,4,4,,,0
ES,RTH,B1,1h,RV,True,E4,8,8,1.4486936159423784,42.24862631467411,29.163258434870155,1.9998524315210628,0.2539622872429764,0.03550085254450752,8,0,,,0
ES,RTH,B1,1h,RV,True,E4_asS05,8,8,1.4616062512001857,42.5839670153193,29.1350471307521,1.969901793237125,3.8137267918875826,0.8124179328108414,8,0,,,0
ES,RTH,B1,1h,TRV3,False,E1_a_exp_L1-10,9,9,1.1153272317319154,52.37097471896846,46.95570342853116,1.867377031561586,-2.862175348078173,0.6991262816618382,9,0,,,1
ES,RTH,B1,1h,TRV3,False,E1_a_exp_L1-5,9,9,1.1455950214534243,32.4044291263853,28.286112037457688,1.4805982636214916,-2.9399689091438526,0.7198022866350469,9,0,,,1
ES,RTH,B1,1h,TRV3,False,E1_d_model_L1-10,9,9,1.3415092266450945,58.28816439765204,43.449693255872454,1.8345580981979843,-3.6027849909469625,0.7664571797106305,9,0,,,1
ES,RTH,B1,1h,TRV3,False,E1_d_model_L1-5,9,8,1.3589803466328803,19.52060546377975,14.3641558262013,1.3589555211180093,-3.909701327713703,0.7570380568502255,8,1,,,1
ES,RTH,B1,1h,TRV3,False,E2,9,9,1.2800657106406579,4.659785227047366,3.6402703301185984,0.5465805053720347,-3.956582204257251,0.7713886651303905,9,0,,,1
ES,RTH,B1,1h,TRV3,False,E4,9,9,1.3557336246178209,2925.34870788728,2157.7606800981507,1.666417028613,2.464866800893817,0.6173768877544311,9,0,,,1
ES,RTH,B1,1h,TRV3,False,E4_asS05,9,9,1.3557336246178209,2925.34870788728,2157.7606800981507,1.666417028613,2.464866800893817,0.6173768877544311,9,0,,,1
ES,RTH,B1,30min,RV,False,E1_a_exp_L1-10,5,5,1.183443029834552,1.4409579698057462,1.2175980875118217,0.0685300527342047,-0.4464946817209782,0.9715289651551539,5,0,,,1
ES,RTH,B1,30min,RV,False,E1_a_exp_L1-5,5,5,1.333457273436144,1.61417909800139,1.2105217993538426,0.06803116155231424,-0.7555794532475834,0.9886189772934437,5,0,,,1
ES,RTH,B1,30min,RV,False,E1_d_model_L1-10,5,4,1.6490556131028855,1.8427565418341842,1.1174617321527613,0.04422544502253816,-2.663730658123659,0.9347049958141497,4,1,,,0
ES,RTH,B1,30min,RV,False,E1_d_model_L1-5,5,2,1.908230366377638,1.9290718395686774,1.0109218853018267,0.005431282727418036,,,2,3,,,0
ES,RTH,B1,30min,RV,False,E2,5,3,1.145555337507974,1.6998435911751093,1.4838598673660994,0.16748025931093324,1.170055404762997,0.6061552419149523,3,2,,,1
ES,RTH,B1,30min,RV,False,E4,5,5,1.3743747357596139,1.8450790025063106,1.3424861171407807,0.10519137747113809,-0.6073786688328614,0.9966092025448964,5,0,,,1
ES,RTH,B1,30min,RV,False,E4_asS05,5,5,1.4464463615468268,2.139716180758328,1.4792917578154225,0.13979042240772788,1.7997743046920391,0.5804120169010163,5,0,,,1
ES,RTH,B1,30min,RV,True,E1_a_exp_L1-10,4,4,1.246139818579726,1.7298124036702964,1.3881366905054289,0.1296172948096187,-4.714076685903691,0.904821692272518,4,0,,,0
ES,RTH,B1,30min,RV,True,E1_a_exp_L1-5,4,4,1.4019388773373882,1.9523776023424722,1.3926267641928132,0.13280471727044213,-5.25666715288645,0.9111161709821045,4,0,,,0
ES,RTH,B1,30min,RV,True,E1_d_model_L1-10,4,4,1.570153680745465,2.2817301648290313,1.4531890685666704,0.14967993377061659,-6.7261522415464565,0.9415916120443599,4,0,,,0
ES,RTH,B1,30min,RV,True,E1_d_model_L1-5,4,2,2.1525348495684327,2.3473208491936357,1.090491449959222,0.043287165781513745,,,2,2,,,0
ES,RTH,B1,30min,RV,True,E2,4,2,1.119046920536442,1.4378661349737296,1.2849024545677263,0.1246891104686682,,,2,2,,,0
ES,RTH,B1,30min,RV,True,E4,4,4,1.4814253809457782,62.11263588654782,41.92761693261499,1.1363885689356332,2.8521976931596758,0.8469166974002122,4,0,,,0
ES,RTH,B1,30min,RV,True,E4_asS05,4,4,1.613494278681407,62.40405162315205,38.676338954328614,1.1278258580790712,2.9826008995652216,0.9812865038701108,4,0,,,0
ES,RTH,B1,30min,TRV3,False,E1_a_exp_L1-10,5,5,1.4020807188287208,93.47944157365889,66.67194000909616,1.2620667509695638,-0.4534018121879804,0.16257712344279351,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E1_a_exp_L1-5,5,5,1.625962665138706,93.02398029179088,57.211633628657324,1.1451707886830986,-0.39996699055008217,0.18984856593538169,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E1_d_model_L1-10,5,5,1.793539075851515,99.74034894127625,55.61091491353358,1.0692331043798033,-0.4153486700947291,0.16565847886941742,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E1_d_model_L1-5,5,5,1.9203169778913434,102.02239180922132,53.12789137616738,1.1127882705434138,-0.393852068999616,0.2266073058518443,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E2,5,5,1.145555337507974,6.149727230580988,5.368337110592164,0.6934422195895755,-1.7894988371978178,0.6523476038880986,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E4,5,5,21.7437683888161,4147.4703821562225,190.7429433570251,1.2337080002226974,1.7997743046920391,0.5804120169010163,5,0,,,1
ES,RTH,B1,30min,TRV3,False,E4_asS05,5,5,21.7437683888161,4147.4703821562225,190.7429433570251,1.2337080002226974,1.7997743046920391,0.5804120169010163,5,0,,,1
NQ,GLOBEX,B0,1day,RV,False,E1_a_exp_L1-10,9,9,0.9071740579518742,1.0317306466022562,1.137301753239718,0.03702370512716002,-0.2886589111378938,0.8861281034521431,9,0,-0.16687015618214893,0.9178036775087326,5
NQ,GLOBEX,B0,1day,RV,False,E1_a_exp_L1-5,9,9,0.9326597282380293,1.0338644101394694,1.1085119029344548,0.03021253763458169,-0.3239542593861698,0.8961878880403392,9,0,-0.19824246198522558,0.923005148724308,5
NQ,GLOBEX,B0,1day,RV,False,E1_d_model_L1-10,9,6,1.2399933025844292,1.2999387866637488,1.048343393431545,0.01730891540634081,-1.2121399044222914,0.9657821670806578,6,3,,,2
NQ,GLOBEX,B0,1day,RV,False,E1_d_model_L1-5,9,9,1.0598276224156962,1.183581736796555,1.116768153389683,0.031470627121661265,-0.6853644320299721,0.9810893515755473,9,0,-0.5944027261235797,0.9931878509498177,5
NQ,GLOBEX,B0,1day,RV,False,E2,9,9,0.9428688342616895,1.1597020422168627,1.2299717628539113,0.05408632616150327,-0.3215679901602372,0.876383044957835,9,0,-0.17460202947654563,0.8360977651299183,5
NQ,GLOBEX,B0,1day,RV,False,E4,9,9,1.0679058966811916,1.5951932164894218,1.4937582248088705,0.13875097755036492,-0.6027910603165793,0.9880388455432076,9,0,-0.6805730716014132,0.9986161822681576,5
NQ,GLOBEX,B0,1day,RV,False,E4_asS05,9,9,1.0738008139557267,1.6616391748542616,1.5474370602616918,0.152819348652791,-0.7877058779324109,0.9800499481191617,9,0,-0.9172730141465781,0.9996082014602358,5
NQ,GLOBEX,B0,1day,RV,True,E1_a_exp_L1-10,8,8,0.9468826992720631,1.060551059211049,1.1200448165610912,0.03215898872468152,-0.347296483617288,0.9266529880481678,8,0,-0.20978665543576022,0.9672431791375743,4
NQ,GLOBEX,B0,1day,RV,True,E1_a_exp_L1-5,8,8,0.9711547366948966,1.051606587603609,1.0828414338815993,0.023332055885931433,-0.3881477868628532,0.9261101649907924,8,0,-0.23503753545863887,0.978292207885718,4
NQ,GLOBEX,B0,1day,RV,True,E1_d_model_L1-10,8,6,1.2373521114483887,1.2959568881706658,1.0473630554957205,0.018184350289704894,-1.2522125968420426,0.9796185457171627,6,2,,,2
NQ,GLOBEX,B0,1day,RV,True,E1_d_model_L1-5,8,8,1.0893447685264963,1.166932793214569,1.0712244891881404,0.021192778089123357,-0.731799943515919,0.9763782186288468,8,0,-0.6311188684989968,0.9442620298030128,4
NQ,GLOBEX,B0,1day,RV,True,E2,8,8,0.9970966825403985,1.1710692645205363,1.174479150343667,0.046059133689832575,-0.4006811171868743,0.9316123176036842,8,0,-0.24124888317585155,0.9426224596132675,4
NQ,GLOBEX,B0,1day,RV,True,E4,8,8,1.1256838379384015,1.60683852107522,1.427433233844784,0.13256398533579447,-0.5725310629965853,0.9820197534261603,8,0,-0.6781941608354216,0.9970833072578753,4
NQ,GLOBEX,B0,1day,RV,True,E4_asS05,8,8,1.138541402465176,1.6743403818020055,1.4706012255476302,0.1443893341941108,-0.727903154065245,0.971367967388209,8,0,-0.8939080910191288,0.9994234413713613,4
NQ,GLOBEX,B0,1day,TRV3,False,E1_a_exp_L1-10,9,9,0.9856009428271865,1.0776482228988706,1.0933920373570742,0.030437267793857983,-0.41869345737316854,0.8700263127411834,9,0,-0.2390343535426143,0.8735845508340547,5
NQ,GLOBEX,B0,1day,TRV3,False,E1_a_exp_L1-5,9,9,1.0117075584400017,1.1007502158113107,1.0880122488247572,0.02750440284503736,-0.46454891037270624,0.8890205507337243,9,0,-0.2788681287661045,0.8702531738581951,5
NQ,GLOBEX,B0,1day,TRV3,False,E1_d_model_L1-10,9,5,1.258789214778102,1.3699970425925416,1.0883450751792811,0.02995717058867802,-1.605320853570022,0.9819091669043073,5,4,,,1
NQ,GLOBEX,B0,1day,TRV3,False,E1_d_model_L1-5,9,7,1.1059806014528628,1.2713040355007745,1.1494813144378264,0.041706970735234036,-1.446265849144087,0.989192725634324,7,2,-1.7139141597538892,0.9975459606304774,3
NQ,GLOBEX,B0,1day,TRV3,False,E2,9,9,0.9428688342616895,1.1597020422168627,1.2299717628539113,0.05408632616150327,-0.3365038784272295,0.8119380463366448,9,0,-0.13525318949602214,0.904666430883469,5
NQ,GLOBEX,B0,1day,TRV3,False,E4,9,9,1.1199049421257765,2.178566327637289,1.9453136116195602,0.23351516429478744,-0.7877058779324109,0.9800499481191617,9,0,-0.9172730141465781,0.9996082014602358,5
NQ,GLOBEX,B0,1day,TRV3,False,E4_asS05,9,9,1.1199049421257765,2.178566327637289,1.9453136116195602,0.23351516429478744,-0.7877058779324109,0.9800499481191617,9,0,-0.9172730141465781,0.9996082014602358,5
NQ,GLOBEX,B1,1day,RV,False,E1_a_exp_L1-10,9,9,0.9118579257941559,1.0413944172066874,1.1420577567494579,0.03952517299178796,-0.28646345966409315,0.8972610050792773,9,0,-0.17476020156275815,0.8999592263113885,5
NQ,GLOBEX,B1,1day,RV,False,E1_a_exp_L1-5,9,9,0.9374721598978327,1.0563173423254775,1.1267719592234042,0.033794642030254854,-0.3197893848762055,0.8973433634495999,9,0,-0.19322188868835133,0.9343733939999114,5
NQ,GLOBEX,B1,1day,RV,False,E1_d_model_L1-10,9,6,1.2516920502728077,1.3210210291280118,1.0553882073790384,0.022917705460654438,-1.2562738127947257,0.961780125605437,6,3,,,2
NQ,GLOBEX,B1,1day,RV,False,E1_d_model_L1-5,9,9,1.0653055031227057,1.2092938510675864,1.1351615546177232,0.03497923586411729,-0.7074335560327747,0.9699012096864835,9,0,-0.5996870977681786,0.9528557184271739,5
NQ,GLOBEX,B1,1day,RV,False,E2,9,9,0.9451678063239028,1.239696554156774,1.3116152982171485,0.076194127947507,-0.29196617226943805,0.8830173478137804,9,0,-0.17094971682509233,0.8218637115857675,5
NQ,GLOBEX,B1,1day,RV,False,E4,9,9,1.0727949338913851,1.5916530109244353,1.4836507524797669,0.13542601096304083,-0.6045256796194861,0.9898875448379976,9,0,-0.6780391318284973,0.999223738722323,5
NQ,GLOBEX,B1,1day,RV,False,E4_asS05,9,9,1.07862806582458,1.665497463242646,1.5440887512688828,0.15041821645455752,-0.7868227825907941,0.9804865648170461,9,0,-0.9159984834406099,0.9995859640459127,5
NQ,GLOBEX,B1,1day,RV,True,E1_a_exp_L1-10,8,8,0.949798344245719,1.0477536560687626,1.103132746457707,0.032653494633088094,-0.3440130074442676,0.9401664886985902,8,0,-0.23237147973637262,0.9722197021914413,4
NQ,GLOBEX,B1,1day,RV,True,E1_a_exp_L1-5,8,8,0.9745207380054949,1.0525427797367435,1.0800619614221167,0.024043735948067652,-0.38777678181344205,0.9315161240231612,8,0,-0.2415631098267746,0.9598831529130091,4
NQ,GLOBEX,B1,1day,RV,True,E1_d_model_L1-10,8,6,1.2445957333134383,1.329360535840977,1.0681062936813006,0.02461515240548002,-1.2571385433201925,0.9641645730480018,6,2,,,2
NQ,GLOBEX,B1,1day,RV,True,E1_d_model_L1-5,8,8,1.1016419749583732,1.1854854366474454,1.0761077224678557,0.02409799113070571,-0.7394676971271811,0.9659250683765298,8,0,-0.5511292920109733,0.9572952967600739,4
NQ,GLOBEX,B1,1day,RV,True,E2,8,8,0.9980460528701027,1.1472000422051043,1.1494459989156574,0.03983760638704422,-0.40315208993388396,0.9320870404090058,8,0,-0.2440567033214251,0.9418765634107579,4
NQ,GLOBEX,B1,1day,RV,True,E4,8,8,1.1290805850846102,1.582598603926052,1.4016701950529566,0.12560418063992498,-0.5802411447197455,0.9843490059138428,8,0,-0.6853485631511775,0.9982405057190492,4
NQ,GLOBEX,B1,1day,RV,True,E4_asS05,8,8,1.1415985748792261,1.6565889460612355,1.4511133620121173,0.1382209906674695,-0.730341179055154,0.9725493073712601,8,0,-0.9001908502901755,0.9995856336460207,4
NQ,GLOBEX,B1,1day,TRV3,False,E1_a_exp_L1-10,9,9,0.9899671119937453,1.0892261949540973,1.1002650307851631,0.030610815336892187,-0.41561982778908746,0.8732292254656302,9,0,-0.23150516673817698,0.8952867889292889,5
NQ,GLOBEX,B1,1day,TRV3,False,E1_a_exp_L1-5,9,9,1.0161038934753959,1.0990751328325183,1.0816562557135123,0.029643773703644977,-0.462306553988945,0.8937562919023626,9,0,-0.2795311234217884,0.8973473620779381,5
NQ,GLOBEX,B1,1day,TRV3,False,E1_d_model_L1-10,9,5,1.2400782405737345,1.340076674013994,1.080638809849606,0.028479961802845243,-1.6073268996586418,0.9935836626363562,5,4,,,1
NQ,GLOBEX,B1,1day,TRV3,False,E1_d_model_L1-5,9,7,1.0923827380742739,1.2489050604453529,1.1432852396102553,0.04239095728068578,-1.3391788230235007,0.9923920518915914,7,2,-1.5672016497240642,0.9989472346291353,3
NQ,GLOBEX,B1,1day,TRV3,False,E2,9,9,0.9451678063239028,1.239696554156774,1.3116152982171485,0.07619412794750703,-0.317882414771154,0.8355879517191306,9,0,-0.13337888392651565,0.8939701907031845,5
NQ,GLOBEX,B1,1day,TRV3,False,E4,9,9,1.123325045296158,2.162039823933381,1.9246787321147745,0.23299574983914834,-0.7868227825907941,0.9804865648170461,9,0,-0.9159984834406099,0.9995859640459127,5
NQ,GLOBEX,B1,1day,TRV3,False,E4_asS05,9,9,1.123325045296158,2.162039823933381,1.9246787321147745,0.23299574983914834,-0.7868227825907941,0.9804865648170461,9,0,-0.9159984834406099,0.9995859640459127,5
NQ,RTH,B0,1day,RV,False,E1_a_exp_L1-10,8,8,0.8835301952785614,0.9999602515772963,1.13177824246519,0.03923376365907838,-0.33416797443079194,0.9127302018449938,8,0,-0.22977516870158557,0.956835105573347,5
NQ,RTH,B0,1day,RV,False,E1_a_exp_L1-5,8,8,0.9074719720248267,1.0004732282740547,1.102483888336205,0.032454551445532935,-0.37307115454590073,0.9156016132723953,8,0,-0.25682278842178174,0.9675129062735655,5
NQ,RTH,B0,1day,RV,False,E1_d_model_L1-10,8,5,1.1461234571737278,1.22018511481651,1.0646192669552492,0.020927643697978428,-1.4087442509845964,0.9920691445900239,5,3,,,2
NQ,RTH,B0,1day,RV,False,E1_d_model_L1-5,8,8,1.0401270063963246,1.1154078209043534,1.0723765598288333,0.021243747977308398,-1.013909188158322,0.9929855509372019,8,0,-1.0145826128613404,0.9846703370160274,5
NQ,RTH,B0,1day,RV,False,E2,8,8,0.9781926895099619,1.5357130756205428,1.5699494507466396,0.1507786113716358,-0.3724576774027832,0.8195572109133732,8,0,-0.3927882836205875,0.9519076943981684,5
NQ,RTH,B0,1day,RV,False,E4,8,8,1.0361597458079026,1.502470357928355,1.4500373750351265,0.13006193110538022,-0.7076470944337411,0.9911704038846799,8,0,-0.7771966438063854,0.9990586520736906,5
NQ,RTH,B0,1day,RV,False,E4_asS05,8,8,1.0411959152920236,1.5841836334163888,1.5215038881247183,0.14571668862448514,-0.7920583679883544,0.9825502503742433,8,0,-0.8940334799116203,0.9986100684093437,5
NQ,RTH,B0,1day,RV,True,E1_a_exp_L1-10,7,7,0.9241760659303645,1.0016711511177647,1.0838531617991927,0.026771361360805615,-0.3724258788095692,0.939971959925315,7,0,-0.2656613578948806,0.9698450382714149,4
NQ,RTH,B0,1day,RV,True,E1_a_exp_L1-5,7,7,0.9465387389215378,0.9943909787289301,1.0505549723848746,0.01961767175261776,-0.41379004987404916,0.9342594703841445,7,0,-0.2923123607628352,0.9695467281885316,4
NQ,RTH,B0,1day,RV,True,E1_d_model_L1-10,7,6,1.1284529288329612,1.1993412810795405,1.062819060002699,0.019357313015673228,-1.1830622228071181,0.9994309207079205,6,1,-1.1852957432835087,0.9999898832636502,3
NQ,RTH,B0,1day,RV,True,E1_d_model_L1-5,7,7,1.0643281842669736,1.1195958489340787,1.0519272772102424,0.017291760842130466,-0.8897775739183195,0.9956924875759043,7,0,-0.861641925561824,0.994809839746917,4
NQ,RTH,B0,1day,RV,True,E2,7,7,1.0280521416798836,1.1607184729511535,1.1290463060117624,0.04067653845388084,-0.531600628975584,0.9426372157434644,7,0,-0.40923227711688115,0.9746760249362438,4
NQ,RTH,B0,1day,RV,True,E4,7,7,1.0925922655881681,1.4719482468594594,1.3472072732155713,0.1080438275893131,-0.6892242579087414,0.9917940928360427,7,0,-0.7586254528208178,0.9988281199155833,4
NQ,RTH,B0,1day,RV,True,E4_asS05,7,7,1.1002400427879664,1.5516240900042517,1.4102596066877326,0.12241990070450083,-0.7558079611459153,0.980085734196059,7,0,-0.8654883759221282,0.9967266371570798,4
NQ,RTH,B0,1day,TRV3,False,E1_a_exp_L1-10,8,8,0.9738440779541686,1.0531074946696042,1.0813923075672962,0.024072745497008663,-0.4363112058388425,0.8836476929080253,8,0,-0.2826517811053982,0.9675929654948155,5
NQ,RTH,B0,1day,TRV3,False,E1_a_exp_L1-5,8,8,0.9868530472757728,1.0787685082562544,1.0931399677330034,0.027942084946682908,-0.4925697207237441,0.8809058105617719,8,0,-0.3186189940685564,0.9510273725628614,5
NQ,RTH,B0,1day,TRV3,False,E1_d_model_L1-10,8,5,1.1880266074344596,1.2991609276757814,1.093545312492046,0.03063314811769062,-2.178500386689965,0.9903262400173407,5,3,,,2
NQ,RTH,B0,1day,TRV3,False,E1_d_model_L1-5,8,7,1.0448599670878134,1.206019489354761,1.1542403071639584,0.04534723278107081,-1.3346690431662684,0.983587319624922,7,1,-1.3129727632161547,0.9662119876552356,4
NQ,RTH,B0,1day,TRV3,False,E2,8,8,0.9781926895099619,1.5357130756205428,1.5699494507466396,0.1507786113716358,-0.33310153301009815,0.9081353149889568,8,0,-0.25173201744472523,0.8829884159748954,5
NQ,RTH,B0,1day,TRV3,False,E4,8,8,1.124730226351571,2.037199277989525,1.8112781449804587,0.21263832010409628,-0.7920583679883544,0.9825502503742433,8,0,-0.8940334799116203,0.9986100684093437,5
NQ,RTH,B0,1day,TRV3,False,E4_asS05,8,8,1.124730226351571,2.037199277989525,1.8112781449804587,0.21263832010409628,-0.7920583679883544,0.9825502503742433,8,0,-0.8940334799116203,0.9986100684093437,5
NQ,RTH,B0,1h,RV,False,E1_a_exp_L1-10,9,9,1.0980428245397593,1.2010756590329918,1.0938331658753095,0.024023234522956426,-0.32739218390856056,0.932858051621667,9,0,,,1
NQ,RTH,B0,1h,RV,False,E1_a_exp_L1-5,9,9,1.1117398906386082,1.2275605988916953,1.1041796819816883,0.028371914855387988,-0.32211220233853544,0.921530814519345,9,0,,,1
NQ,RTH,B0,1h,RV,False,E1_d_model_L1-10,9,9,1.340660586006596,1.475086927810745,1.1002687355824807,0.029006881094017303,-0.5471462684859985,0.9619709569227528,9,0,,,1
NQ,RTH,B0,1h,RV,False,E1_d_model_L1-5,9,9,1.375357923199015,1.5440235523082633,1.1226339894977595,0.03309876632953699,-0.6010075298645251,0.9706197533832903,9,0,,,1
NQ,RTH,B0,1h,RV,False,E2,9,9,1.403961549395945,1.834090145960494,1.306367789594816,0.07762941790914746,-0.5308547532051413,0.9270987088748902,9,0,,,1
NQ,RTH,B0,1h,RV,False,E4,9,9,1.4585836340974982,1.9043038637700866,1.305584280018594,0.08165103683221862,-0.677683431134601,0.9915317964843487,9,0,,,1
NQ,RTH,B0,1h,RV,False,E4_asS05,9,9,1.4676724356208888,2.2406181974912354,1.5266473247781323,0.1440264785656026,0.862653443861716,0.18313878934070738,9,0,,,1
NQ,RTH,B0,1h,RV,True,E1_a_exp_L1-10,8,8,1.1383967378244249,1.2244913971197238,1.0756279919247074,0.02226204970622543,-0.36676176862749066,0.9706960347174621,8,0,,,0
NQ,RTH,B0,1h,RV,True,E1_a_exp_L1-5,8,8,1.1546495565377561,1.2506397986032545,1.0831336586256763,0.02397347620513739,-0.37068246638312796,0.9593880046428562,8,0,,,0
NQ,RTH,B0,1h,RV,True,E1_d_model_L1-10,8,8,1.389962489482504,1.5179794874743164,1.092101045143653,0.028687116396705282,-0.5972290324830541,0.9932072930627968,8,0,,,0
NQ,RTH,B0,1h,RV,True,E1_d_model_L1-5,8,8,1.4283299237013964,1.559489167196877,1.0918269941132315,0.02946305099326826,-0.6541076395904764,0.9843198311945061,8,0,,,0
NQ,RTH,B0,1h,RV,True,E2,8,6,1.4559352950076458,1.5283707099978352,1.049751809189988,0.016435713396243504,-0.7176893426795984,0.9875600492995041,6,2,,,0
NQ,RTH,B0,1h,RV,True,E4,8,8,1.5067954373726402,1.8841127337503372,1.2504104319798148,0.0739873659662679,-0.6214518469466562,0.9952254164260023,8,0,,,0
NQ,RTH,B0,1h,RV,True,E4_asS05,8,8,1.521000131836069,2.2227922460375025,1.4614017444918088,0.14337416744215414,2.1664454134822133,0.6553495776809444,8,0,,,0
NQ,RTH,B0,1h,TRV3,False,E1_a_exp_L1-10,9,9,1.1458656695675107,2.5532361572142466,2.2282159462704962,0.30792130624829006,-2.02081423999647,0.5429226048352831,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E1_a_exp_L1-5,9,9,1.1498885417432805,2.6377883691620028,2.293951346939245,0.3221700908664188,-2.001889545562707,0.5422847722702779,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E1_d_model_L1-10,9,9,1.3573979702631132,3.5855935193011894,2.6415197295500383,0.3899059059750775,-2.2831169571331618,0.574380740159518,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E1_d_model_L1-5,9,9,1.3993874587405062,3.7439369873335835,2.675411276518976,0.39534969966290545,-2.3558188267159674,0.598778938477003,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E2,9,9,1.403961549395945,1.834090145960494,1.306367789594816,0.07762941790914746,-2.5534374847313224,0.5936523583796757,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E4,9,9,1.503061509479426,325.27993816444206,216.4115946772533,1.9389028577992273,0.862653443861716,0.18313878934070738,9,0,,,1
NQ,RTH,B0,1h,TRV3,False,E4_asS05,9,9,1.503061509479426,325.27993816444206,216.4115946772533,1.9389028577992273,0.862653443861716,0.18313878934070738,9,0,,,1
NQ,RTH,B0,30min,RV,False,E1_a_exp_L1-10,5,5,1.2193831304897003,1.3176382169830612,1.0805776987040177,0.028150735106654015,-0.4051008559332277,0.9683655757608557,5,0,,,1
NQ,RTH,B0,30min,RV,False,E1_a_exp_L1-5,5,5,1.4476164955157702,1.5723795498051505,1.0861851565493033,0.029400787716664805,-0.7510168480798576,0.9914971867288876,5,0,,,1
NQ,RTH,B0,30min,RV,False,E1_d_model_L1-10,5,4,1.7037949562856955,1.821176174074381,1.068893981259681,0.024583668769487605,-2.6802534268879254,0.9926650742593077,4,1,,,0
NQ,RTH,B0,30min,RV,False,E1_d_model_L1-5,5,2,1.9745188827290159,2.0045383561110643,1.015203436971217,0.007544368321476906,,,2,3,,,0
NQ,RTH,B0,30min,RV,False,E2,5,4,1.4655042447779396,1.5608667544060932,1.065071465994016,0.02323982626275227,-0.8566366967495203,0.9740879114556347,4,1,,,1
NQ,RTH,B0,30min,RV,False,E4,5,5,1.5068648632937705,1.8329622797505036,1.21640787067258,0.07015093773504033,-0.659822989289926,0.9957892009595796,5,0,,,1
NQ,RTH,B0,30min,RV,False,E4_asS05,5,5,1.519170659724059,2.127549989240504,1.4004680617166148,0.13370456871731898,2.32286132524757,0.5579067366264312,5,0,,,1
NQ,RTH,B0,30min,RV,True,E1_a_exp_L1-10,4,4,1.2560159756022158,1.3218049510575702,1.052379091296041,0.02029070961114369,-0.48452794382157016,0.9817727437377296,4,0,,,0
NQ,RTH,B0,30min,RV,True,E1_a_exp_L1-5,4,4,1.477396493355236,1.5710622036702102,1.0633991692387568,0.02444332011566289,-0.7553484711379167,0.9751622752509218,4,0,,,0
NQ,RTH,B0,30min,RV,True,E1_d_model_L1-10,4,4,1.683873842602878,1.8205814909861338,1.0811863958715204,0.02898240884336795,-2.132063261507301,0.987650525771004,4,0,,,0
NQ,RTH,B0,30min,RV,True,E1_d_model_L1-5,4,2,1.9976161262139152,2.0029620618813953,1.0026761576447685,0.0013362907600176948,,,2,2,,,0
NQ,RTH,B0,30min,RV,True,E2,4,3,1.3617255213190322,1.481765034118685,1.0881525027770478,0.0371838939407912,-0.4121909588742829,0.9890169759518438,3,1,,,0
NQ,RTH,B0,30min,RV,True,E4,4,4,1.5763673602767356,1.8388199411416026,1.1664920166951394,0.06143079523261053,-0.5633592039915407,0.9992148650439189,4,0,,,0
NQ,RTH,B0,30min,RV,True,E4_asS05,4,4,1.5953115647753568,2.132356648531682,1.3366396230142974,0.12500660630550176,4.555657434798735,0.8499628147510268,4,0,,,0
NQ,RTH,B0,30min,TRV3,False,E1_a_exp_L1-10,5,5,1.260217231681722,8.209815864121849,6.514603718889081,0.9848755838358233,-3.2964012050408744,0.7544706658255078,5,0,,,1
