root,geom,btag,horizon,range,candidate,n_oos,ic_oos,r2_oos,r2_oos_corr_theory,r2_oos_corr_measured,keep_oos_raw,keep_oos_measured,r2_is,r2_is_corr_measured,keep_is_raw,keep_is_measured,partition_is,degradation_r2
ES,RTH,B1,1day,extended,GarmanKlass,620,0.6356900979143206,0.40410190058631856,0.4138115773977052,0.48119971514983795,True,True,0.6062487257832172,0.7219137394146499,True,True,clears_both,0.20214682519689864
ES,RTH,B1,1day,extended,VolumeSurprise,620,0.3684531530167728,0.13575772596800137,0.13901968450342408,0.1616586780968081,True,True,0.081304709150226,0.096816676255825,True,True,clears_both,-0.05445301681777537
ES,RTH,B1,1day,extended,CrossLeadLag,620,0.6330986967253743,0.4008139597953675,0.41044463464608827,0.47728447453914147,True,True,0.6096292140960013,0.7259391845086197,True,True,clears_both,0.20881525430063386
ES,RTH,B1,1day,extended,RealizedQuarticity,620,0.629250006913416,0.39595557120053415,0.4054695096958666,0.47149916344674375,True,True,0.6281802049422092,0.7480294827675255,True,True,clears_both,0.232224633741675
ES,RTH,B1,1day,extended,SignatureSlope,620,-0.0475582047379736,0.0022617828378990144,0.0023161284877009,0.0026933039803788694,False,False,0.0183087610238217,0.0218018538804856,False,True,only_after_measured,0.016046978185922687
ES,RTH,B1,1h,extended,RS_up,3725,0.48958735747387216,0.2396957805982491,0.28101228132566597,0.40760841581163265,True,True,0.0128173407907275,0.0217961950001235,False,True,only_after_measured,-0.2268784398075216
ES,RTH,B1,1h,extended,RS_down,3725,0.10133652493678993,0.010269091286264648,0.012039180507442883,0.017462835685184985,False,False,0.0089194243181369,0.0151676946802879,False,False,clears_neither,-0.0013496669681277492
ES,RTH,B1,1h,extended,JumpVar,3725,-0.01029173061722362,0.00010591971909749807,0.0001241771625127183,0.00018011901918668858,False,False,0.0011737495096003,0.0019959891533082,False,False,clears_neither,0.001067829790502802
ES,RTH,B1,1h,extended,Parkinson,3725,0.6035935395104259,0.36432516093872414,0.42712410024158404,0.6195436620532494,True,True,0.5568520400141026,0.946940231092588,True,True,clears_both,0.19252687907537847
ES,RTH,B1,1h,extended,GarmanKlass,3725,0.6161128160504213,0.3795950021015803,0.4450260127823262,0.6455103926755095,True,True,0.5674569453426921,0.9649741265997592,True,True,clears_both,0.18786194324111177
ES,RTH,B1,1h,extended,VolumeSurprise,3725,0.3070465756117913,0.09427759959492746,0.11052828411895613,0.16032131613455908,True,True,0.0651974347472189,0.1108697993179874,True,True,clears_both,-0.02908016484770856
ES,RTH,B1,1h,extended,CrossLeadLag,3725,0.5553990267613682,0.308468078927475,0.3616389006064487,0.5245573562716448,True,True,0.4820688157204236,0.8197695670635726,True,True,clears_both,0.17360073679294857
ES,RTH,B1,1h,extended,RealizedQuarticity,3725,0.6167126897583018,0.38033454170891945,0.44589302726072194,0.6467679974903505,True,True,0.5590769758256048,0.9507237877290272,True,True,clears_both,0.17874243411668533
ES,RTH,B1,1h,extended,SignatureSlope,3725,0.03918689093326388,0.0015356124210155187,0.001800306824694903,0.0026113457010739456,False,False,0.0006482997137654,0.0011024491905511,False,False,clears_neither,-0.0008873127072501186
ES,RTH,B1,30min,extended,RS_up,7451,-0.04922850928686302,0.002423446126606759,0.003597340625463059,0.006122533995837754,False,False,6.310415000582641e-06,1.594247544632172e-05,False,False,clears_neither,-0.0024171357116061763
ES,RTH,B1,30min,extended,RS_down,7451,0.06679263595311245,0.0044612562175650105,0.00662224674848339,0.011270806706328103,False,False,0.0036435801684982,0.0092050502807857,False,False,clears_neither,-0.0008176760490668103
ES,RTH,B1,30min,extended,JumpVar,7451,0.009574142074464926,9.166419646203956e-05,0.00013606547065893518,0.00023157814521991804,False,False,0.0001818699054182,0.0004594716038941,False,False,clears_neither,9.020570895616044e-05
ES,RTH,B1,30min,extended,Parkinson,7451,0.6255868986253306,0.3913589677316596,0.5809295689735919,0.9887195585684507,True,True,0.5554209795192917,1.403201743077231,True,True,clears_both,0.16406201178763208
ES,RTH,B1,30min,extended,GarmanKlass,7451,0.6365793293967814,0.40523324261525595,0.601524412052479,1.0237711814247652,True,True,0.5671243775815537,1.4327689167463025,True,True,clears_both,0.1618911349662977
ES,RTH,B1,30min,extended,VolumeSurprise,7451,0.21637857015536335,0.0468196856224795,0.06949870076005363,0.11828408882331262,True,True,0.0348775540289367,0.0881137847008072,True,True,clears_both,-0.0119421315935428
ES,RTH,B1,30min,extended,CrossLeadLag,7451,0.5692276117393883,0.32402007396652777,0.4809723487343994,0.8185962528375343,True,True,0.4643138979768342,1.1730310791284173,True,True,clears_both,0.14029382401030643
ES,RTH,B1,30min,extended,RealizedQuarticity,7451,0.6033508768330519,0.36403228057521253,0.5403660917054389,0.919682096059131,True,True,0.5190305924628488,1.3112659746569415,True,True,clears_both,0.15499831188763624
ES,RTH,B1,30min,extended,SignatureSlope,7451,-0.020624316377762828,0.000425362426050056,0.0006314039825254537,0.0010746250496147616,False,False,3.28283112998848e-05,8.293662885789557e-05,False,False,clears_neither,-0.0003925341147501712
NQ,RTH,B0,1day,restricted_S05,RS_up,620,0.621858566949426,0.38670807728839374,0.396568992176681,0.43082553837922,True,True,0.6104083524286786,0.6800465842613806,True,True,clears_both,0.2237002751402849
NQ,RTH,B0,1day,restricted_S05,RS_down,620,0.6451701379457846,0.4162445068969827,0.4268585899645242,0.46373162163754916,True,True,0.5997625858198221,0.6681862989451789,True,True,clears_both,0.1835180789228394
NQ,RTH,B0,1day,restricted_S05,JumpVar,620,-0.09835660011165782,0.009674020785524567,0.00992070478618597,0.010777678197052946,False,False,0.003924405918603,0.0043721204495034,False,False,clears_neither,-0.005749614866921568
NQ,RTH,B0,1day,restricted_S05,Parkinson,620,0.5836687990224413,0.34066926695229893,0.3493562089733382,0.37953440583172265,True,True,0.5804871342372645,0.6467118139440164,True,True,clears_both,0.23981786728496557
NQ,RTH,B0,1day,restricted_S05,GarmanKlass,620,0.5979232139698255,0.35751216980400574,0.3666285997029734,0.3982988255972399,True,True,0.5803928608220689,0.6466067853779175,True,True,clears_both,0.22288069101806313
NQ,RTH,B0,1day,restricted_S05,VolumeSurprise,620,0.30970691551838014,0.09591837351990906,0.09836425705080153,0.1068611889411243,True,True,0.0524249674904545,0.0584058522955141,True,True,clears_both,-0.04349340602945456
NQ,RTH,B0,1day,restricted_S05,CrossLeadLag,620,0.6412357983613924,0.41118334910017235,0.4216683744903555,0.4580930633536815,True,True,0.6037893991023571,0.6726725098683268,True,True,clears_both,0.19260605000218473
NQ,RTH,B0,1day,restricted_S05,RealizedQuarticity,620,0.6130017105233674,0.3757710971045743,0.38535312298830865,0.4186408164851829,True,True,0.5975681978983252,0.6657415650148174,True,True,clears_both,0.22179710079375087
NQ,RTH,B0,1day,restricted_S05,SignatureSlope,620,-0.07107605206342399,0.005051805176922558,0.005180624365885843,0.005628138673481785,False,False,0.0035821328245026,0.0039907992444421,False,False,clears_neither,-0.0014696723524199578
NQ,RTH,B0,1day,extended,RS_up,620,0.621858566949426,0.38670807728839374,0.3962123020330003,0.41524166762009274,True,True,0.6104083524286786,0.6554478612627757,True,True,clears_both,0.2237002751402849
NQ,RTH,B0,1day,extended,RS_down,620,0.6451701379457846,0.4162445068969827,0.42647465613512897,0.44695746826282756,True,True,0.5997625858198221,0.644016587546558,True,True,clears_both,0.1835180789228394
NQ,RTH,B0,1day,extended,JumpVar,620,-0.09835660011165782,0.009674020785524567,0.009911781704237036,0.01038782678588034,False,False,0.003924405918603,0.0042139716074345,False,False,clears_neither,-0.005749614866921568
NQ,RTH,B0,1day,extended,Parkinson,620,0.5836687990224413,0.34066926695229893,0.3490419839107823,0.36580584379852776,True,True,0.5804871342372645,0.623318880078445,True,True,clears_both,0.23981786728496557
NQ,RTH,B0,1day,extended,GarmanKlass,620,0.5979232139698255,0.35751216980400574,0.3662988391556655,0.38389151482134987,True,True,0.5803928608220689,0.6232176506176782,True,True,clears_both,0.22288069101806313
NQ,RTH,B0,1day,extended,VolumeSurprise,620,0.30970691551838014,0.09591837351990906,0.0982757842713542,0.1029957937654109,True,True,0.0524249674904545,0.056293189111307,True,True,clears_both,-0.04349340602945456
NQ,RTH,B0,1day,extended,CrossLeadLag,620,0.6412357983613924,0.41118334910017235,0.42128910895005933,0.44152286855554324,True,True,0.6037893991023571,0.6483405227339463,True,True,clears_both,0.19260605000218473
NQ,RTH,B0,1day,extended,RealizedQuarticity,620,0.6130017105233674,0.3757710971045743,0.38500652084966924,0.40349769288312287,True,True,0.5975681978983252,0.6416602848121616,True,True,clears_both,0.22179710079375087
NQ,RTH,B0,1day,extended,SignatureSlope,620,-0.07107605206342399,0.005051805176922558,0.005175964703416316,0.005424556996239653,False,False,0.0035821328245026,0.003846443596713,False,False,clears_neither,-0.0014696723524199578
NQ,RTH,B0,1h,extended,RS_up,3725,0.04087020751911036,0.0016703738626551448,0.0018829346487543698,0.0020617451254349266,False,False,0.0091884697232967,0.0113413428489,False,False,clears_neither,0.007518095860641555
NQ,RTH,B0,1h,extended,RS_down,3725,0.06048253353855141,0.0036581368632419963,0.004123647288598673,0.004515244170532202,False,False,0.0080014552427907,0.0098762089805373,False,False,clears_neither,0.004343318379548704
NQ,RTH,B0,1h,extended,JumpVar,3725,-0.015995369602546602,0.0002558518487220718,0.00028840987139303086,0.000315798345346326,False,False,0.0001203101488369,0.0001484990087852,False,False,clears_neither,-0.00013554169988517183
NQ,RTH,B0,1h,extended,Parkinson,3725,0.518694604149841,0.26904409237416027,0.30328087316256436,0.3320815527475774,True,True,0.4692786003329961,0.5792313255964966,True,True,clears_both,0.20023450795883585
NQ,RTH,B0,1h,extended,GarmanKlass,3725,0.5307207444598945,0.2816645086000646,0.3175072805104882,0.3476589526437646,True,True,0.4823386446686295,0.5953513591703908,True,True,clears_both,0.20067413606856493
NQ,RTH,B0,1h,extended,VolumeSurprise,3725,0.27835459900847875,0.077481282789171,0.08734104098214432,0.09563527104590401,True,True,0.0582714623498405,0.0719245590090702,True,True,clears_both,-0.019209820439330505
NQ,RTH,B0,1h,extended,CrossLeadLag,3725,0.5605492769356096,0.31421549187303477,0.3542004877175704,0.38783668326538867,True,True,0.500064567675283,0.617230494237022,True,True,clears_both,0.1858490758022482
NQ,RTH,B0,1h,extended,RealizedQuarticity,3725,0.5317361516143954,0.28274333493368725,0.31872339118426146,0.34899054970970633,True,True,0.4730579802149364,0.5838962202185731,True,True,clears_both,0.19031464528124914
NQ,RTH,B0,1h,extended,SignatureSlope,3725,0.013774988830873178,0.0001897503172906808,0.00021389669404359068,0.00023420911956915604,False,False,0.0006222730705711,0.0007680726444678,False,False,clears_neither,0.0004325227532804192
NQ,RTH,B0,30min,extended,RS_up,7451,-0.028199256178320593,0.0007951980490105521,0.0010246942561975135,0.0011754001564171362,False,False,0.0005732543690184,0.000847340201412,False,False,clears_neither,-0.00022194367999215216
NQ,RTH,B0,30min,extended,RS_down,7451,0.04461458207819684,0.0019904609340121626,0.0025649130915319134,0.002942145162568236,False,False,0.0020736576851476,0.0030651201553008,False,False,clears_neither,8.31967511354375e-05
NQ,RTH,B0,30min,extended,JumpVar,7451,0.002757664301995334,7.604712402499413e-06,9.799452008931851e-06,1.1240696778025586e-05,False,False,0.000103772694665,0.0001533887585525,False,False,clears_neither,9.616798226250059e-05
NQ,RTH,B0,30min,extended,Parkinson,7451,0.5856849863871129,0.3430269032792726,0.4420253519847687,0.5070357960151289,True,True,0.507162956094994,0.7496489945677955,True,True,clears_both,0.16413605281572136
NQ,RTH,B0,30min,extended,GarmanKlass,7451,0.6001446578158992,0.36017361030496275,0.46412064286706955,0.5323807300791807,True,True,0.5214444493988363,0.7707587916605998,True,True,clears_both,0.16127083909387352
NQ,RTH,B0,30min,extended,VolumeSurprise,7451,0.2045415455722014,0.04183724386506494,0.053911580312614456,0.06184057297958317,True,True,0.0334192285316798,0.0493977148112385,True,True,clears_both,-0.00841801533338514
NQ,RTH,B0,30min,extended,CrossLeadLag,7451,0.5611220301426048,0.31485793271135826,0.405726743883486,0.465398605817248,True,True,0.4730364160865248,0.6992057867231068,True,True,clears_both,0.15817848337516655
NQ,RTH,B0,30min,extended,RealizedQuarticity,7451,0.5681488814191047,0.32279315145777987,0.4159520872193336,0.47712783147034615,True,True,0.4763441580093772,0.7040950346008473,True,True,clears_both,0.1535510065515973
NQ,RTH,B0,30min,extended,SignatureSlope,7451,-0.030050950163762108,0.0009030596057449139,0.0011636849363026104,0.0013348327541388167,False,False,5.734715879533029e-06,8.476612776148186e-06,False,False,clears_neither,-0.0008973248898653808
NQ,RTH,B1,1day,restricted_S05,RS_up,620,0.6244169179240684,0.38989648738979277,0.3998387055724392,0.43437769717595637,True,True,0.6155255006891709,0.6857475206621705,True,True,clears_both,0.22562901329937812
NQ,RTH,B1,1day,restricted_S05,RS_down,620,0.6388540557942165,0.4081345046047199,0.4185417855725778,0.4546963924581619,True,True,0.5963867366409349,0.6644253171467653,True,True,clears_both,0.188252232036215
NQ,RTH,B1,1day,restricted_S05,JumpVar,620,-0.0639764282635885,0.004092983373366085,0.004197352956145289,0.004559930006563024,False,False,0.0050191484436032,0.0055917563077121,False,False,clears_neither,0.0009261650702371152
NQ,RTH,B1,1day,restricted_S05,Parkinson,620,0.580841304572719,0.3373766210977381,0.3459796018507408,0.37586611958094085,True,True,0.5801102210422953,0.6462919007338154,True,True,clears_both,0.24273359994455718
NQ,RTH,B1,1day,restricted_S05,GarmanKlass,620,0.5943709297973203,0.35327680218813107,0.3622852317580815,0.3935802674896927,True,True,0.5796522714409251,0.6457817061060117,True,True,clears_both,0.22637546925279406
NQ,RTH,B1,1day,restricted_S05,VolumeSurprise,620,0.3093194844019061,0.09567854343066103,0.09811831138177478,0.10659399791671038,True,True,0.0513370305665251,0.0571937984530882,True,True,clears_both,-0.04434151286413592
NQ,RTH,B1,1day,restricted_S05,CrossLeadLag,620,0.6390843563382929,0.40842881451633006,0.4188436002795611,0.45502427861717076,True,True,0.6025168827973433,0.6712548189681312,True,True,clears_both,0.19408806828101322
NQ,RTH,B1,1day,restricted_S05,RealizedQuarticity,620,0.6075390129091317,0.3691036522066021,0.37851566067791964,0.41121271837581647,True,True,0.596572281750948,0.6646320301083243,True,True,clears_both,0.22746862954434593
NQ,RTH,B1,1day,restricted_S05,SignatureSlope,620,-0.0573752031352377,0.0032919139348097904,0.00337585653915968,0.0036674708302118263,False,False,0.0088807684250422,0.0098939279075018,False,False,clears_neither,0.005588854490232409
NQ,RTH,B1,1day,extended,RS_up,620,0.6244169179240684,0.38989648738979277,0.39947907451667525,0.41866533732165506,True,True,0.6155255006891709,0.6609425827385864,True,True,clears_both,0.22562901329937812
NQ,RTH,B1,1day,extended,RS_down,620,0.6388540557942165,0.4081345046047199,0.4181653322124378,0.4382490624290116,True,True,0.5963867366409349,0.6403916484128722,True,True,clears_both,0.188252232036215
NQ,RTH,B1,1day,extended,JumpVar,620,-0.0639764282635885,0.004092983373366085,0.0041935776876332745,0.004394987695667808,False,False,0.0050191484436032,0.005389490657575,False,False,clears_neither,0.0009261650702371152
NQ,RTH,B1,1day,extended,Parkinson,620,0.580841304572719,0.3373766210977381,0.3456684138447967,0.36227024721849926,True,True,0.5801102210422953,0.6229141560170174,True,True,clears_both,0.24273359994455718
NQ,RTH,B1,1day,extended,GarmanKlass,620,0.5943709297973203,0.35327680218813107,0.3619593778110548,0.37934363693855,True,True,0.5796522714409251,0.6224224162077734,True,True,clears_both,0.22637546925279406
NQ,RTH,B1,1day,extended,VolumeSurprise,620,0.3093194844019061,0.09567854343066103,0.09803005981578022,0.1027382676053598,True,True,0.0513370305665251,0.0551249778194053,True,True,clears_both,-0.04434151286413592
NQ,RTH,B1,1day,extended,CrossLeadLag,620,0.6390843563382929,0.40842881451633006,0.4184668754551025,0.4385650882522917,True,True,0.6025168827973433,0.6469741127115002,True,True,clears_both,0.19408806828101322
NQ,RTH,B1,1day,extended,RealizedQuarticity,620,0.6075390129091317,0.3691036522066021,0.378175208428611,0.3963382847900399,True,True,0.596572281750948,0.6405908841294905,True,True,clears_both,0.22746862954434593
NQ,RTH,B1,1day,extended,SignatureSlope,620,-0.0573752031352377,0.0032919139348097904,0.0033728201576529236,0.0035348106549448186,False,False,0.0088807684250422,0.0095360436131058,False,False,clears_neither,0.005588854490232409
NQ,RTH,B1,1h,extended,RS_up,3725,0.041180835715880965,0.0016958612302583774,0.0019116653710427214,0.002093204223958298,False,False,0.0091970276933488,0.0113519059649981,False,False,clears_neither,0.007501166463090423
NQ,RTH,B1,1h,extended,RS_down,3725,0.06166391030952081,0.0038024378346606263,0.004286311052087618,0.004693355089931392,False,False,0.0080740761647358,0.0099658451004337,False,False,clears_neither,0.004271638330075175
NQ,RTH,B1,1h,extended,JumpVar,3725,-0.021674476667224076,0.0004697829387980409,0.0005295644242483623,0.0005798538313690801,False,False,0.0002763389585164,0.0003410856176732,False,False,clears_neither,-0.00019344398028164092
NQ,RTH,B1,1h,extended,Parkinson,3725,0.5232928132079437,0.2738353683550839,0.3086818553964969,0.3379954323401259,True,True,0.4751419532255242,0.5864684714326144,True,True,clears_both,0.20130658487044034
NQ,RTH,B1,1h,extended,GarmanKlass,3725,0.5352349894219236,0.28647649390148666,0.322931607396771,0.3535983937836669,True,True,0.4881397826485145,0.6025117130405068,True,True,clears_both,0.20166328874702782
NQ,RTH,B1,1h,extended,VolumeSurprise,3725,0.2791628003716102,0.07793186911131947,0.08784896595462893,0.09619143046269503,True,True,0.0588123659924429,0.0725921972386895,True,True,clears_both,-0.01911950311887657
NQ,RTH,B1,1h,extended,CrossLeadLag,3725,0.5641136659162925,0.3182242280735185,0.3587193493079982,0.39278467275761186,True,True,0.5052166089937223,0.6235896670616299,True,True,clears_both,0.18699238092020382
NQ,RTH,B1,1h,extended,RealizedQuarticity,3725,0.5389564435304568,0.2904740480229985,0.327437863950439,0.3585325812179628,True,True,0.4818658571322011,0.5947677967593697,True,True,clears_both,0.19139180910920262
NQ,RTH,B1,1h,extended,SignatureSlope,3725,0.014941513737085934,0.00022324883275552768,0.00025165801015418433,0.0002755563906879531,False,False,0.0008820187096798,0.0010886771015047,False,False,clears_neither,0.0006587698769242724
NQ,RTH,B1,30min,extended,RS_up,7451,-0.030760328780750426,0.000946197826699863,0.0012192729590475317,0.0013985963306731091,False,False,0.0006665643679355,0.0009852638135975,False,False,clears_neither,-0.00027963345876436303
NQ,RTH,B1,30min,extended,RS_down,7451,0.0476302215555816,0.0022686380054337905,0.002923372782983954,0.003353324960692091,False,False,0.0020078075687155,0.0029677856142381,False,False,clears_neither,-0.0002608304367182905
NQ,RTH,B1,30min,extended,JumpVar,7451,-0.0012287318658720204,1.5097819982093368e-06,1.9455089755319345e-06,2.2316427952245674e-06,False,False,0.0001425870607441,0.0002107611477546,False,False,clears_neither,0.00014107727874589066
NQ,RTH,B1,30min,extended,Parkinson,7451,0.5897773022158965,0.34783726620906097,0.44822399805855223,0.5141461018655165,True,True,0.5121480743998015,0.7570176102761962,True,True,clears_both,0.1643108081907405
NQ,RTH,B1,30min,extended,GarmanKlass,7451,0.6039485293115815,0.3647538260576222,0.47002272069502105,0.5391508502005754,True,True,0.5265260809726553,0.7782700658068998,True,True,clears_both,0.1617722549150331
NQ,RTH,B1,30min,extended,VolumeSurprise,7451,0.20505609348838777,0.04204800147671842,0.05418316311438308,0.062152098554893426,True,True,0.0336987399340944,0.0498108669140729,True,True,clears_both,-0.008349261542624026
NQ,RTH,B1,30min,extended,CrossLeadLag,7451,0.5644482357247238,0.31860181081275335,0.4105511148577064,0.4709325164090333,True,True,0.476810018957156,0.7047836341661622,True,True,clears_both,0.15820820814440267
NQ,RTH,B1,30min,extended,RealizedQuarticity,7451,0.5717193355865705,0.3268629986835496,0.4211965028476626,0.4831435643707423,True,True,0.4812289422221061,0.7113153442266691,True,True,clears_both,0.15436594353855648
NQ,RTH,B1,30min,extended,SignatureSlope,7451,-0.03218475436764678,0.0010358584137057582,0.0013348098226333464,0.0015311256648714415,False,False,2.448883095554867e-07,3.61974929031079e-07,False,False,clears_neither,-0.0010356135253962028
