ny_min,sum,count,rate
777,2,3863,0.0005177323323841574
778,1,3861,0.000259000259000259
779,0,3861,0.0
780,0,3770,0.0
781,5,3768,0.001326963906581741
782,1,3768,0.0002653927813163482
783,3,3768,0.0007961783439490446
784,0,3768,0.0
785,4,3768,0.0010615711252653928
786,2,3768,0.0005307855626326964
787,4,3768,0.0010615711252653928
788,0,3768,0.0
789,1,3768,0.0002653927813163482
790,1,3768,0.0002653927813163482
791,2,3770,0.0005305039787798408
792,3,3770,0.0007957559681697613
793,2,3770,0.0005305039787798408
794,2,3770,0.0005305039787798408
795,4,3770,0.0010610079575596816
796,5,3770,0.001326259946949602
797,2,3770,0.0005305039787798408
798,0,3770,0.0
799,0,3770,0.0
800,1,3770,0.0002652519893899204
801,0,3770,0.0
802,0,3770,0.0
803,0,3770,0.0
804,1,3770,0.0002652519893899204
805,2,3770,0.0005305039787798408
806,6,3770,0.0015915119363395225
807,4,3770,0.0010610079575596816
808,3,3770,0.0007957559681697613
809,3,3770,0.0007957559681697613
810,5,3770,0.001326259946949602
811,0,3770,0.0
812,3,3770,0.0007957559681697613
813,0,3770,0.0
814,1,3770,0.0002652519893899204
815,0,3770,0.0
816,2,3770,0.0005305039787798408
817,0,3770,0.0
818,2,3770,0.0005305039787798408
819,2,3770,0.0005305039787798408
820,0,3770,0.0
821,2,3770,0.0005305039787798408
822,0,3770,0.0
823,3,3770,0.0007957559681697613
824,0,3770,0.0
825,0,3770,0.0
826,0,3770,0.0
827,2,3770,0.0005305039787798408
828,1,3770,0.0002652519893899204
829,0,3770,0.0
830,0,3770,0.0
831,0,3770,0.0
832,2,3770,0.0005305039787798408
833,2,3770,0.0005305039787798408
834,0,3770,0.0
835,2,3770,0.0005305039787798408
836,0,3770,0.0
837,0,3770,0.0
838,2,3770,0.0005305039787798408
839,2,3770,0.0005305039787798408
840,34,3770,0.009018567639257295
841,13,3770,0.0034482758620689655
842,6,3770,0.0015915119363395225
843,5,3770,0.001326259946949602
844,4,3770,0.0010610079575596816
845,4,3770,0.0010610079575596816
846,3,3770,0.0007957559681697613
847,6,3770,0.0015915119363395225
848,1,3770,0.0002652519893899204
