ny_min,sum,count,rate
625,4,3895,0.0010269576379974327
626,2,3895,0.0005134788189987163
627,5,3895,0.0012836970474967907
628,0,3895,0.0
629,3,3895,0.0007702182284980744
630,2,3895,0.0005134788189987163
631,1,3895,0.00025673940949935817
632,0,3895,0.0
633,2,3895,0.0005134788189987163
634,0,3895,0.0
635,2,3895,0.0005134788189987163
636,1,3895,0.00025673940949935817
637,5,3895,0.0012836970474967907
638,2,3895,0.0005134788189987163
639,3,3895,0.0007702182284980744
640,0,3895,0.0
641,0,3895,0.0
642,1,3895,0.00025673940949935817
643,2,3895,0.0005134788189987163
644,2,3895,0.0005134788189987163
645,1,3895,0.00025673940949935817
646,3,3895,0.0007702182284980744
647,2,3895,0.0005134788189987163
648,0,3895,0.0
649,0,3895,0.0
650,0,3895,0.0
651,2,3895,0.0005134788189987163
652,2,3895,0.0005134788189987163
653,2,3895,0.0005134788189987163
654,2,3895,0.0005134788189987163
655,1,3895,0.00025673940949935817
656,0,3895,0.0
657,1,3895,0.00025673940949935817
658,3,3895,0.0007702182284980744
659,5,3895,0.0012836970474967907
660,3,3895,0.0007702182284980744
661,1,3895,0.00025673940949935817
662,2,3895,0.0005134788189987163
663,2,3895,0.0005134788189987163
664,1,3895,0.00025673940949935817
665,2,3895,0.0005134788189987163
666,2,3895,0.0005134788189987163
667,3,3895,0.0007702182284980744
668,2,3895,0.0005134788189987163
669,2,3895,0.0005134788189987163
670,1,3895,0.00025673940949935817
671,1,3895,0.00025673940949935817
672,2,3895,0.0005134788189987163
673,6,3895,0.0015404364569961489
674,2,3895,0.0005134788189987163
675,2,3895,0.0005134788189987163
676,0,3895,0.0
677,2,3895,0.0005134788189987163
678,0,3895,0.0
679,1,3895,0.00025673940949935817
680,2,3895,0.0005134788189987163
681,1,3895,0.00025673940949935817
682,0,3895,0.0
683,0,3895,0.0
684,2,3895,0.0005134788189987163
685,1,3895,0.00025673940949935817
686,0,3895,0.0
687,0,3895,0.0
688,1,3895,0.00025673940949935817
689,1,3895,0.00025673940949935817
690,1,3895,0.00025673940949935817
691,0,3895,0.0
692,2,3895,0.0005134788189987163
693,3,3895,0.0007702182284980744
694,2,3895,0.0005134788189987163
695,1,3895,0.00025673940949935817
696,2,3895,0.0005134788189987163
697,1,3895,0.00025673940949935817
698,2,3895,0.0005134788189987163
699,0,3895,0.0
700,0,3895,0.0
701,1,3895,0.00025673940949935817
702,1,3894,0.00025680534155110427
703,0,3895,0.0
704,0,3895,0.0
705,1,3895,0.00025673940949935817
706,0,3895,0.0
707,0,3895,0.0
708,0,3895,0.0
709,3,3895,0.0007702182284980744
710,0,3895,0.0
711,0,3895,0.0
712,1,3895,0.00025673940949935817
713,0,3894,0.0
714,0,3895,0.0
715,6,3895,0.0015404364569961489
